Protein,Delta,DeltaSquared
Plate3_H21_MAPK3_BD,0.002327454,0.031207818
Plate3_H22_DNAJC10_Abnova,-0.020430752,0.027721324
Plate3_H23_MAPK1/3 (pT202/pY204)_BD,-0.089631475,0.044076187
Plate3_H24_DPP7_Abnova,-0.087144057,0.077886323
Plate3_H3_BAX_BD,-0.096906691,0.119809179
Plate3_H4_LAMB3_Abnova,0.005233,0.058224723
Plate3_H5_BCL2_BD,-0.102297867,0.038367992
Plate3_H6_ANXA2_Abnova,-0.065390007,0.036402389
Plate3_H7_BCL2L1_BD,0.044545572,0.036892721
Plate3_H8_DDEF1_Abnova,-0.039275389,0.042101719
Plate3_H9_BCL2L1_BD,-0.00186321,0.06765013
Plate3_I1_FGF9_AvivaUV,-0.037860752,0.081975272
Plate3_I10_SMAD2_CSignal,0.042007327,0.069054479
Plate3_I11_DLL3_AvivaUV,0.145247639,0.108832614
Plate3_I12_SMAD1_CSignal,0.135697119,0.209186139
Plate3_I13_CDCA8_AvivaUV,0.049182399,0.086384767
Plate3_I15_SDC2_AvivaUV,0.119136109,0.08110834
Plate3_I16_SMAD3 (S423/425)_CSignal,0.064693849,0.03580007
Plate3_I17_HOXC9_AvivaUV,0.087276956,0.02267431
Plate3_I18_WNT3A_CSignal,0.099655797,0.109870154
Plate3_I19_PSMB9_AvivaUV,0.104908184,0.056457623
Plate3_I20_WNT5A_CSignal,-0.054987769,0.059731773
Plate3_I21_PEBP1_AvivaUV,-0.053711022,0.020587198
Plate3_I23_CDH11_AvivaUV,0.038957859,0.043392287
Plate3_I3_KLK3_AvivaUV,-0.00805238,0.0353889
Plate3_I5_LIN28B_AvivaUV,0.065372653,0.063751487
Plate3_I6_SMAD5_CSignal,0.114288356,0.125030447
Plate3_I7_CLDN5_AvivaUV,0.081041628,0.074927796
Plate3_I8_SMAD6_CSignal,0.020283321,0.051082414
Plate3_I9_TGFB3_AvivaUV,0.162536303,0.082545498
Plate3_J10_S100A4_Abnova,-0.11664179,0.199037127
Plate3_J11_ITGA2_BD,-0.019076835,0.191611824
Plate3_J12_MUC5AC_Abnova,-0.02269717,0.063570223
Plate3_J13_ITGA3_BD,-0.09630999,0.089880988
Plate3_J14_SERPINH1_Abnova,-0.005010569,0.050392539
Plate3_J15_ITGA5_BD,-0.015137152,0.080262638
Plate3_J16_RRAS_Abnova,-0.056711683,0.03718365
Plate3_J17_ITGAL_BD,-0.046879052,0.027980341
Plate3_J18_LAMB3_Abnova,-0.015754859,0.065737792
Plate3_J19_ITGAV_BD,0.026880634,0.041205998
Plate3_J2_GMPS_Abnova,-0.017841782,0.069877463
Plate3_J20_CROT_Abnova,-0.018129277,0.161389819
Plate3_J21_ITGB1_BD,-0.12421246,0.086849339
Plate3_J22_HISTH3D_Abnova,-0.118955673,0.127395874
Plate3_J24_MDH1_Abnova,-0.039260061,0.169854796
Plate3_J3_AKT1 (pS473/pS474)_BD,0.009762938,0.075062035
Plate3_J4_PTMS_Abnova,0.071574523,0.032698795
Plate3_J5_STAT1_BD,-0.113129096,0.154361858
Plate3_J6_TACR1_Abnova,0.078903174,0.217092289
Plate3_J7_STAT1 (pY701)_BD,-0.048442078,0.081502916
Plate3_J8_VEGFA_Abnova,-0.000114213,0.058351756
Plate3_J9_FN1_BD,-0.2001941,0.193047041
Plate3_K1_NEUROD2_AvivaUV,0.007189065,0.029243778
Plate3_K10_AXIN1_CSignal,0.048759301,0.04240415
Plate3_K11_PAK1_AvivaUV,0.008468277,0.062734799
Plate3_K12_EFNA5_Abcam,-0.017109211,0.045245884
Plate3_K13_CSF1R_AvivaUV,-0.025498499,0.066612771
Plate3_K14_ITGB1_Abcam,0.019622171,0.142129425
Plate3_K15_CDX1_AvivaUV,0.02883589,0.030405278
Plate3_K16_ITGB1_Abcam,-0.013739803,0.029347378
Plate3_K17_CKAP2L_AvivaUV,0.039815017,0.015479729
Plate3_K18_ITGB1_Epitomi,0.009679418,0.050927969
Plate3_K19_WNT5A_AvivaUV,0.074690932,0.038191347
Plate3_K2_DVL2_CSignal,-0.010262079,0.014890261
Plate3_K20_ITGB1_Epitomi,-0.046424932,0.043579392
Plate3_K21_NEUROD1_AvivaUV,0.043126609,0.031182284
Plate3_K24_ABL1_Abcam,0.038851074,0.080623378
Plate3_K3_TMEFF2_AvivaUV,0.095170724,0.07859433
Plate3_K4_DVL3_CSignal,0.081961795,0.068332698
Plate3_K5_IL17RB_AvivaUV,0.050901036,0.026728775
Plate3_K6_NKD1_CSignal,-0.027951033,0.028636636
Plate3_K7_MCM9_AvivaUV,-0.032368666,0.020811099
Plate3_K8_NKD2_CSignal,-0.053578908,0.044820159
Plate3_K9_ATOH7_AvivaUV,0.004295539,0.027383674
Plate3_L1_ITGB4_BD,-0.084538239,0.126623463
Plate3_L10_CNOT7_Abnova,-0.035084956,0.044361425
Plate3_L11_MAPK14_BD,0.046594383,0.069597054
Plate3_L12_FGF1_Abnova,0.006713426,0.041944811
Plate3_L13_STAT1_BD,-0.099837856,0.070153401
Plate3_L14_RALBP1_Abnova,-0.025528777,0.027467809
Plate3_L15_STAT1 (pY701)_BD,-0.097420245,0.173782819
Plate3_L16_IRGM_Abnova,0.038352336,0.027979666
Plate3_L17_STAT3_BD,-0.0343805,0.035674963
Plate3_L18_AK3_Abnova,-0.044403004,0.0344342
Plate3_L19_STAT3 (pY705)_BD,0.01861881,0.075941257
Plate3_L2_NDRG1_Abnova,0.038126883,0.121148447
Plate3_L20_GSTM5_Abnova,-0.014872177,0.024371581
Plate3_L21_STAT5_BD,-0.053397428,0.088431004
Plate3_L22_ALAD_Abnova,-0.006379145,0.057960676
Plate3_L23_STAT5 (pY694)_BD,-0.065377895,0.052297861
Plate3_L24_ELA3A_Abnova,0.055386091,0.027973804
Plate3_L3_MAPK1/3 (pT202/pY204)_BD,-0.019877299,0.032658892
Plate3_L4_NMI_Abnova,-0.040075481,0.05603893
Plate3_L5_MAPK8 (pan-JNK/SAPK1)_BD,-0.080381901,0.019462056
Plate3_L6_SPR_Abnova,-0.04000718,0.13681964
Plate3_L7_MAPK8 (pT183/pY185)_BD,-0.043470141,0.108250117
Plate3_L8_PPIE_Abnova,0.027182106,0.131246172
Plate3_L9_MAPK14_BD,0.005453393,0.043436237
Plate3_M1_MTA3_AvivaUV,-0.02173196,0.13596485
Plate3_M10_GAS7_Sigma,0.04632392,0.0272178
Plate3_M11_SMAD4_AvivaUV,0.006975448,0.057290113
Plate3_M13_RB1_AvivaUV,-0.114969228,0.145761643
Plate3_M14_DAPP1_Sigma,0.007926843,0.09111734
Plate3_M16_RGS12_Sigma,-0.001594071,0.081364344
Plate3_M17_SIM1_AvivaUV,0.033211003,0.027983135
Plate3_M18_ABL1_Hyprom,-0.050730168,0.115078259
Plate3_M19_CHGB_AvivaUV,0.006989101,0.043474785
Plate3_M2_CCND3_Hyprom,0.065831393,0.062190977
Plate3_M20_NFKB2_Hyprom,-0.114830868,0.081221209
Plate3_M21_CLDN6_AvivaUV,-0.024793178,0.119189583
Plate3_M22_DCTD_Abnova,-0.005756196,0.087889235
Plate3_M24_FAIM3_GenWay,0.037439776,0.016814256
Plate3_M3_DVL2_AvivaUV,-0.05036583,0.045925381
Plate3_M4_NDUFA10_Sigma,-0.030681929,0.03236914
Plate3_M5_AXIN1_AvivaUV,0.009854769,0.207124391
Plate3_M6_gag_Sigma,-0.017698272,0.023371251
Plate3_M7_NR4A2_AvivaUV,0.001615568,0.070860313
Plate3_M8_UME6_Sigma,0.034260898,0.177627225
Plate3_N10_PA2G4_Aviva,-0.033106473,0.025727873
Plate3_N11_DUSP4_BD,-0.031060987,0.049622698
Plate3_N12_UGT1A1_Aviva,-0.021851785,0.031352057
Plate3_N14_CRIP2_Aviva,0.025690945,0.027940575
Plate3_N15_PTPN6_BD,0.011988712,0.027019934
Plate3_N16_HADHB_Aviva,0.052157053,0.045926435
Plate3_N17_PTPN11_BD,-0.11960535,0.136799508
Plate3_N18_SULT1C2_Aviva,0.048180981,0.017409602
Plate3_N19_PTPRA_BD,-0.07120775,0.035341275
Plate3_N2_IFI27_Abnova,0.017725135,0.044986331
Plate3_N20_MUC1_Aviva,-0.013077694,0.035819174
Plate3_N21_PTPRB_BD,-0.077864583,0.140282983
Plate3_N22_CEACAM6_Aviva,0.00585948,0.039355182
Plate3_N23_SIRPA_BD,-0.030708324,0.136729506
Plate3_N24_H2AFJ_Genetex,-0.098420981,0.060515522
Plate3_N3_STAT6 (pY641)_BD,0.022265549,0.045976652
Plate3_N4_FXYD3_Abnova,0.009147371,0.026574702
Plate3_N5_PTPRC_BD,-0.068750807,0.173599826
Plate3_N6_TFF1_Abnova,0.003870138,0.135487327
Plate3_N7_CDKN3_BD,0.004914047,0.048922905
Plate3_N8_PRDX3_Abnova,-0.024531764,0.034607858
Plate3_N9_PTPRF_BD,-0.000520085,0.04175326
Plate3_O10_CBPB2 (13D5)_GenWay,0.000429199,0.123835317
Plate3_O11_MCM8_AvivaUV,0.065332207,0.017485672
Plate3_O12_METTL3_GenWay,-0.021827262,0.038040026
Plate3_O13_PPP2R3B_AvivaUV,0.112429007,0.049415346
Plate3_O14_TFDP2_Sigma,-0.000301721,0.08277413
Plate3_O16_MYO5A_Sigma,-0.169273598,0.175652333
Plate3_O17_RARRES3_AvivaUV,0.085335332,0.028914703
Plate3_O18_HLA-A/B/C_Sigma,-0.075564633,0.10242419
Plate3_O19_CFL2_AvivaUV,0.042079044,0.029761773
Plate3_O2_C4B (complement C4 gamma chain)_GenWay,0.002166099,0.029017001
Plate3_O20_MTA2_Sigma,-0.025728722,0.060915133
Plate3_O21_CAMTA2_AvivaUV,0.029273026,0.02605018
Plate3_O22_STK17A_Sigma,0.014769995,0.01025868
Plate3_O23_ST6GALNAC2_AvivaUV,0.046763576,0.035180013
Plate3_O24_BMF_Sigma,-0.022457371,0.019413064
Plate3_O3_RGS14_AvivaUV,0.019862268,0.089445186
Plate3_O4_DSTN_GenWay,-0.137603289,0.135153152
Plate3_O5_NFKBIE_AvivaUV,0.067475956,0.041305157
Plate3_O6_DSTN_GenWay,-0.061636181,0.071733087
Plate3_O7_ANXA2_AvivaUV,0.061996309,0.014617983
Plate3_O8_CBPB2 (13C3)_GenWay,0.031924908,0.039077941
Plate3_O9_EIF4A3_AvivaUV,0.066765349,0.014925274
Plate3_P1_VHR_BD,-0.07709309,0.1086075
Plate3_P12_DLAT_Abnova,0.02630052,0.029074251
Plate3_P13_TP53_BD,0.005562227,0.069308067
Plate3_P14_LAD1_Abnova,0.005898479,0.06629277
Plate3_P15_RB1_BD,-0.016090446,0.055969656
Plate3_P16_MAT2A_Novus,0.046677293,0.054761834
Plate3_P17_RBL2_BD,-0.037222138,0.060738892
Plate3_P18_NAGLU_Abnova,0.004232531,0.033863064
Plate3_P19_ARID4A_BD,-0.028839698,0.039971854
Plate3_P2_ARTN_Genway,-0.022280841,0.023064789
Plate3_P20_CDH3_Novus,0.020299609,0.052072109
Plate3_P21_Akap12_BD,-0.002246091,0.017968422
Plate3_P22_CYP2C8_Abnova,-0.056277503,0.032932697
Plate3_P23_GSK3B_BD,-0.04713881,0.108213501
Plate3_P24_COPB2_Novus,0.001878922,0.043425557
Plate3_P3_CUL2_BD,-0.005968886,0.035758239
Plate3_P4_MTMR11_Imgenex,-0.039751223,0.08646692
Plate3_P5_DLG1_BD,-0.004396954,0.018993326
Plate3_P6_ACADM_Novus,-0.022415131,0.125643145
Plate3_P7_STIM1_BD,-0.040169525,0.05352743
Plate3_P8_ANXA13_Abnova,0.036384883,0.014521537
Plate3_P9_MCC_BD,0.020229671,0.018250149
Plate4_A10_ALDH1A1_Aviva,0.068067931,0.04504068
Plate4_A11_VDR_ProteinTech,0.012701344,0.112378706
Plate4_A12_ALOX12_Aviva,0.019823831,0.047621471
Plate4_A13_CEACAM5_ProteinTech,0.030343557,0.067223389
Plate4_A15_S100P_ProteinTech,-0.010460334,0.036466481
Plate4_A16_ATP5D_Aviva,0.043262517,0.01946343
Plate4_A17_LGALS2_ProteinTech,0.012636662,0.032017611
Plate4_A18_ATP6V1G1_Aviva,0.022572161,0.028992344
Plate4_A19_ARHGDIA_ProteinTech,0.132368949,0.07639707
Plate4_A20_BCL9L_Aviva,0.116414504,0.095965792
Plate4_A21_SCAMP2_ProteinTech,0.05653605,0.062149016
Plate4_A22_BCL9L_Aviva,-0.006673905,0.026267805
Plate4_A23_STOML2_ProteinTech,0.038412663,0.08880192
Plate4_A24_CA10_Aviva,0.122278807,0.087839614
Plate4_A3_CLDN4_Novus,-0.058233571,0.04888018
Plate4_A4_A2M_Aviva,0.00232956,0.020019135
Plate4_A5_ERCC1_Novus,-0.157893952,0.133779782
Plate4_A7_PSMB2_ProteinTech,-0.121050394,0.036861091
Plate4_A8_AAMP_Aviva,0.043153695,0.024987264
Plate4_A9_TFF1_ProteinTech,-0.028969048,0.024982276
Plate4_B10_TLR2_Aviva,0.082491351,0.028348322
Plate4_B11_STMN1 (S15)_SA6_Plate,-0.05426321,0.04024408
Plate4_B12_Tsg101_Aviva,0.104518904,0.067015634
Plate4_B14_TSG101_Aviva,0.024509669,0.036180954
Plate4_B15_FKBP4_Novus,0.068994769,0.105334916
Plate4_B16_TSG101_Aviva,0.068594647,0.058769953
Plate4_B17_FKBP4_Novus,0.048044854,0.034871587
Plate4_B18_USF1_Aviva,0.089482715,0.084041211
Plate4_B19_GSK3B_Abnova,-0.084928669,0.038248975
Plate4_B2_THBS3_Aviva,0.018764258,0.029076408
Plate4_B20_VWA2_Aviva,0.054946312,0.0254068
Plate4_B21_RPS5_Abnova,-0.080816459,0.068182186
Plate4_B23_GDF11_Abnova,-0.036337557,0.09008222
Plate4_B24_WAS_Aviva,0.057240962,0.045826205
Plate4_B3_UB_ChrisLoch,0.211869582,0.331562943
Plate4_B4_THBS3_Aviva,-0.013148256,0.025012254
Plate4_B6_TLR2_Aviva,0.080558182,0.021040179
Plate4_B7_JAK2 (Y1007)_SA6_Plate,0.023219549,0.018350876
Plate4_B8_TLR2_Aviva,-0.018764726,0.012991266
Plate4_C1_RPL22L1_Santa,-0.055318053,0.030028167
Plate4_C10_CD40LG_Aviva,0.024041453,0.015509053
Plate4_C11_SPARC_Abnova,0.010816126,0.044645027
Plate4_C12_CDH23_Aviva,0.079844316,0.096364166
Plate4_C13_PGK1_Santa,0.050017291,0.108555044
Plate4_C14_CHUK_Aviva,0.021727803,0.052007252
Plate4_C15_JOSD2_ChrisLoch,0.118304208,0.108430018
Plate4_C16_CLCN3_Aviva,0.023560552,0.038234161
Plate4_C17_MAPK_CSignal,-0.028884924,0.113338481
Plate4_C18_CSF3_Aviva,-0.011201694,0.024089553
Plate4_C19_USP3_ChrisLoch,0.099943673,0.132264222
Plate4_C2_CALB1_Aviva,0.023995008,0.013869227
Plate4_C20_CSF3_Aviva,0.049028743,0.037904432
Plate4_C21_CTNNB1(S33/37/T41)_CSignal,0.021249995,0.017653229
Plate4_C22_CSF3R_Aviva,0.046213138,0.049157022
Plate4_C23_KRT19_Dako,0.009609373,0.046138019
Plate4_C24_CSF3R_Aviva,0.133469928,0.089122197
Plate4_C3_IQGAP2_Santa,-0.098911891,0.131465528
Plate4_C4_CALML3_Aviva,0.021098059,0.040065666
Plate4_C5_MGST1_Santa,-0.060493341,0.049239136
Plate4_C6_CCNI_Aviva,-0.050181546,0.055222063
Plate4_C7_PLBD2_Sigma,-0.022861868,0.039125485
Plate4_C8_CD160_Aviva,-0.021706265,0.077834372
Plate4_C9_MUC1_NeoMarkers,0.028300698,0.090517178
Plate4_D1_PTGES3_Abnova,-0.051467426,0.06150723
Plate4_D10_ZIC3_Aviva,0.143486921,0.134229857
Plate4_D13_CCNE1_SA6_Plate,-0.017358612,0.03711525
Plate4_D14_AAMP_Aviva,0.039040844,0.026249856
Plate4_D15_HOXA5_Abnova,-0.096108745,0.126669539
Plate4_D16_ACADS_Aviva,0.037422139,0.067666065
Plate4_D17_MGST1_Abnova,-0.056762557,0.116379183
Plate4_D18_ACADS_Aviva,0.041960922,0.033695695
Plate4_D19_NOV_R&D,-0.004740309,0.06347415
Plate4_D2_WHSC2_Aviva,0.047642417,0.03643016
Plate4_D20_ALDH1A1_Aviva,0.071156222,0.05002966
Plate4_D21_SERPIND1_R&D,-0.014666044,0.031895996
Plate4_D22_ARFIP2_Aviva,0.084383462,0.045994607
Plate4_D3_KATNB1_SA6_Plate,-0.023836456,0.041073094
Plate4_D4_XRCC4_Aviva,-0.089313009,0.180916295
Plate4_D5_PPP2CA_Epitomics,-0.035209939,0.032181867
Plate4_D6_ZIC3_Aviva,0.010844995,0.010458101
Plate4_D7_PTPRC_Epitomics,0.038852579,0.03345475
Plate4_D8_ZIC3_Aviva,-0.026517073,0.038782602
Plate4_D9_PPP2CA_SA6_Plate,-0.010334224,0.048548127
Plate4_E1_CDKN1B_Santa,-0.051031278,0.133223259
Plate4_E10_CUX1_Aviva,0.09796051,0.107925037
Plate4_E11_IGF1_Santa,-0.023812623,0.454605424
Plate4_E12_CUX1_Aviva,0.096026655,0.055161848
Plate4_E13_RAPGEF1_Santa,-0.203746573,0.449228994
Plate4_E15_ERBB4_Santa,-0.094776474,0.177946473
Plate4_E16_DCP1B_Aviva,0.109015649,0.055928737
Plate4_E17_HRAS_Santa,-0.000650922,0.042461457
Plate4_E19_FGFR2_Santa,0.010394372,0.16705411
Plate4_E20_DGCR6_Aviva,0.075460548,0.040259754
Plate4_E21_KRT18_Santa,0.071514136,0.138154502
Plate4_E22_DNAL4_Aviva,0.04285561,0.02555713
Plate4_E24_DPYSL3_Aviva,0.02359327,0.102699222
Plate4_E5_CCND1_Santa,0.026403295,0.051815556
Plate4_E6_CUX1_Aviva,0.040142207,0.041676066
Plate4_E7_MET_Santa,-0.012352639,0.070220726
Plate4_E8_CUX1_Aviva,0.092414004,0.057902223
Plate4_E9_CDKN1B_Santa,0.029758515,0.09027305
Plate4_F10_CALR3_Aviva,0.09392455,0.048922337
Plate4_F11_TFF3_R&D,0.035723044,0.100307709
Plate4_F12_CCNI_Aviva,0.036133508,0.052512534
Plate4_F14_CD2_Aviva,-0.00146288,0.050922237
Plate4_F15_LGALS3BP_R&D,-0.068002322,0.026218505
Plate4_F16_CD40LG_Aviva,-0.021312526,0.044579917
Plate4_F17_PTPRT_R&D,0.071971486,0.138416328
Plate4_F18_CDH23_Aviva,0.069310603,0.021728624
Plate4_F19_CCL14_R&D,0.020901547,0.121516757
Plate4_F2_BCL2L1_Aviva,0.084506682,0.104705664
Plate4_F20_CLCN3_Aviva,0.074183115,0.097075723
Plate4_F21_PON3_R&D,0.028182826,0.088477769
Plate4_F22_CUX1_Aviva,0.025058984,0.065418554
Plate4_F23_CCL14_R&D,-0.126240212,0.064729275
Plate4_F24_CYP3A43_Aviva,0.04334805,0.040738144
Plate4_F3_IL24_R&D,0.130154601,0.099670972
Plate4_F4_CA10_Aviva,0.109284364,0.073020252
Plate4_F5_LCN1_R&D,-0.012399129,0.021575139
Plate4_F6_CALB1_Aviva,-0.009230693,0.013070961
Plate4_F7_CRHR1_R&D,0.051431034,0.048883716
Plate4_F8_CALML3_Aviva,0.076410934,0.027870442
Plate4_F9_PRDX6_R&D,-0.035874041,0.101148899
Plate4_G1_FAK_Santa,-0.130621112,0.156959394
Plate4_G10_EPHB6_Aviva,0.013404906,0.042482343
Plate4_G11_EGFR_Santa,0.011541758,0.058540413
Plate4_G12_EPHB6_Aviva,0.173476787,0.08685268
Plate4_G13_RAC1_Santa,-0.123965355,0.366509408
Plate4_G14_FN1_Aviva,0.041889017,0.073494338
Plate4_G15_SDC1_Santa,-0.002158575,0.101980819
Plate4_G16_FN1_Aviva,0.010237326,0.051303681
Plate4_G17_ERBB3_Santa,-0.086227587,0.155257352
Plate4_G18_FN1_Aviva,0.053747975,0.057826552
Plate4_G19_SENP1_ChrisLoch,0.099227225,0.116352814
Plate4_G2_EIF2C2_Aviva,0.015035886,0.062363353
Plate4_G20_FN1_Aviva,0.001999779,0.018686151
Plate4_G21_EPHA2_Santa,-0.030229823,0.04580209
Plate4_G22_FOLR3_Aviva,-0.000987502,0.02669522
Plate4_G24_FOLR3_Aviva,-0.001114298,0.01883924
Plate4_G3_ATXN3_ChrisLoch,0.00665233,0.101515591
Plate4_G4_EIF2C2_Aviva,0.016140705,0.036093558
Plate4_G5_EGFR_Santa,0.037968506,0.050927736
Plate4_G6_EPCAM_Aviva,0.087070982,0.028673687
Plate4_G7_CDK2_Santa,-0.028739308,0.052744279
Plate4_G8_EPCAM_Aviva,0.022709433,0.008941511
Plate4_G9_CDK4_Santa,-0.085319185,0.067188934
Plate4_H1_STK4_R&D,0.030180533,0.104661298
Plate4_H11_HSPA8_R&D,0.048434513,0.074094592
Plate4_H12_FOXA1_Aviva,-0.007377696,0.022883878
Plate4_H13_FIGF_R&D,0.008061325,0.02637195
Plate4_H14_FOXO1_Aviva,0.015399624,0.058927554
Plate4_H15_FABP1_R&D,-0.048783375,0.049013806
Plate4_H16_GABARAP_Aviva,0.045009478,0.027201665
Plate4_H17_ENO2_R&D,-0.001101282,0.07985895
Plate4_H19_CRHBP_R&D,-0.004923315,0.035910671
Plate4_H2_CYP3A43_Aviva,0.020845812,0.047214874
Plate4_H20_GAS7_Aviva,0.067215018,0.063208986
Plate4_H21_TNFRSF17_R&D,0.059421079,0.036882503
Plate4_H23_FABP1_R&D,0.029488623,0.076303906
Plate4_H4_DPYSL3_Aviva,0.010634953,0.036923043
Plate4_H5_C2_R&D,-0.061161387,0.172330806
Plate4_H6_DSCC1_Aviva,-0.014966104,0.032617415
Plate4_H7_CD5L_R&D,-0.0215167,0.090368468
Plate4_H8_FN1_Aviva,0.037054577,0.037385946
Plate4_H9_GRN_R&D,0.022447938,0.053474204
Plate4_I1_SERPINE1_Santa,-0.151045972,0.535221649
Plate4_I10_FSHB_Aviva,0.086929499,0.126490931
Plate4_I11_CBL_Santa,-0.025085313,0.19397577
Plate4_I12_GABARAP_Aviva,-0.022064072,0.033368319
Plate4_I15_GRB2_Santa,-0.149845001,0.123133099
Plate4_I16_GAS7_Aviva,0.11750555,0.066173541
Plate4_I18_HOXD13_Aviva,0.041276488,0.103519518
Plate4_I19_CDH1_Abcam,0.016627223,0.073141717
Plate4_I20_HOXD13_Aviva,0.074347916,0.147753337
Plate4_I21_LGALS3_Abcam,0.017202307,0.039534333
Plate4_I22_IHH_Aviva,-0.045305875,0.113569912
Plate4_I23_MYL6_Abcam,0.1074887,0.480906448
Plate4_I24_IHH_Aviva,0.103523578,0.088298206
Plate4_I3_CDK6_Santa,-0.050202973,0.13453818
Plate4_I4_FOXO1_Aviva,0.108266889,0.078180176
Plate4_I5_RAF1_Santa,0.022283631,0.048303366
Plate4_I6_FOXO1_Aviva,0.141121052,0.086891962
Plate4_I7_ESR1_Santa,0.048656156,0.084384015
Plate4_I8_FSHB_Aviva,0.080504954,0.084826606
Plate4_I9_HGFAC_Santa,0.110471697,0.235225717
Plate4_J10_HDLBP_Aviva,0.040871327,0.01543752
Plate4_J11_PRDX2_R&D,-0.010022016,0.077601887
Plate4_J12_Hoxd13_Aviva,0.102667234,0.056858589
Plate4_J13_TFF3_R&D,0.316596984,2.137809308
Plate4_J14_IMPDH2_Aviva,0.094277979,0.069147569
Plate4_J15_IL6ST_R&D,-0.005732307,0.083204014
Plate4_J16_IMPDH2_Aviva,0.023273853,0.023560694
Plate4_J17_PPP2R4 (Y307)_R&D,0.053289047,0.046086617
Plate4_J18_INHA_Aviva,-0.029999371,0.053785659
Plate4_J19_THY1_R&D,0.014814115,0.213669118
Plate4_J2_GNL3_Aviva,0.071088332,0.029390717
Plate4_J20_Itsn1_Aviva,0.085939562,0.04716337
Plate4_J21_PDPN_R&D,0.083339672,0.076176274
Plate4_J22_KLK5_Aviva,0.046698029,0.043373647
Plate4_J24_LAMB3_Aviva,0.044855266,0.046021479
Plate4_J3_IL1B_R&D,0.023492588,0.089159327
Plate4_J4_GNL3_Aviva,0.064977988,0.03880842
Plate4_J5_IL6_R&D,-0.003695879,0.109259164
Plate4_J6_GPR19_Aviva,0.028959068,0.019918763
Plate4_J7_CRKL_R&D,0.076193173,0.077723522
Plate4_J8_HDLBP_Aviva,-0.004458841,0.023510648
Plate4_J9_GRN_R&D,0.030852037,0.03105726
Plate4_K1_PKM2_Abcam,0.043189887,0.034833219
Plate4_K10_ITSN1_Aviva,-0.013342055,0.059029506
Plate4_K11_SPARC_Genway,0.04319041,0.051943179
Plate4_K12_KLK5_Aviva,0.090026396,0.048164895
Plate4_K13_PLK1_HycultBio,0.101568585,0.146855842
Plate4_K14_LAMB3_Aviva,0.08715389,0.037466875
Plate4_K15_JAG1_R&D,0.03017822,0.076322406
Plate4_K16_LAMB3_Aviva,0.021795978,0.087166034
Plate4_K17_SPARCL1_R&D,-0.031935661,0.054518925
Plate4_K18_LAMB3_Aviva,0.060393704,0.074608685
Plate4_K19_SPARC_Santa,0.04703756,0.055451938
Plate4_K2_IL3_Aviva,0.024328651,0.09299387
Plate4_K20_MEF2C_Aviva,0.038891793,0.028759921
Plate4_K21_MUC16_Collaborator,0.067229063,0.041339362
Plate4_K22_NELL2_Aviva,0.070662282,0.028020625
Plate4_K24_NFKBIE_Aviva,0.042739353,0.03246936
Plate4_K3_PKM2_Abcam,0.022284297,0.028959358
Plate4_K4_INHA_Aviva,0.011742171,0.052314878
Plate4_K5_PKM2_Abcam,0.063279806,0.079455444
Plate4_K6_Itsn1_Aviva,0.034737618,0.097593268
Plate4_K7_LGALS3_Abnova,0.057359705,0.017677588
Plate4_K8_ITSN1_Aviva,0.049447049,0.022660369
Plate4_K9_REG3A_Abnova,0.04172902,0.112882246
Plate4_L1_CD82_R&D,0.021005609,0.16050689
Plate4_L10_NELL2_Aviva,0.025423335,0.071009051
Plate4_L11_AFP_R&D,0.003050427,0.104989746
Plate4_L12_PAFAH1B2_Aviva,0.159114081,0.229976963
Plate4_L13_P09619_R&D,0.052199117,0.0902727
Plate4_L14_PCDH15_Aviva,0.033156116,0.028604416
Plate4_L16_PHB_Aviva,-0.076068256,0.048630159
Plate4_L18_Phb_Aviva,0.042298239,0.035055522
Plate4_L19_ALDOC_Atlas,0.059339662,0.064724907
Plate4_L2_MARVELD2_Aviva,0.017822574,0.045663112
Plate4_L20_PHYH_Aviva,0.035624891,0.020690772
Plate4_L22_PHYH_Aviva,0.011823923,0.052960958
Plate4_L3_P04233_R&D,0.054506036,0.114796581
Plate4_L4_MSI2_Aviva,0.016554768,0.056404924
Plate4_L5_PTK2 (Y397)_R&D,0.088617724,0.055432181
Plate4_L7_SSEA-4(ESC marker/carbohydrate)_R&D,-0.043398775,0.232932364
Plate4_L8_MSLN_Aviva,0.083588148,0.046648755
Plate4_L9_SSEA-4(ESC marker/carbohydrate)_R&D,-0.082276876,0.149096845
Plate4_M1_MUC16_Collaborator,-0.007690375,0.131365383
Plate4_M10_PHB_Aviva,0.010385193,0.026997795
Plate4_M11_NDUFA12_Genetex,0.090130831,0.04693994
Plate4_M13_NDRG1_Abnova,0.069774162,0.137560035
Plate4_M15_RAP1A_Santa,0.078847066,0.173630884
Plate4_M17_RALA_BD,-0.01777324,0.10970061
Plate4_M18_PKNOX1_Aviva,0.08827044,0.041883912
Plate4_M19_USP4_ChrisLoch,0.139241701,0.233353052
Plate4_M20_PRKCQ_Aviva,0.050198066,0.022640543
Plate4_M21_PLP_ChrisLoch,0.127720817,0.137941632
Plate4_M22_PRKCQ_Aviva,0.071095616,0.031930472
Plate4_M23_SSEL_ChrisLoch,0.110162522,0.166694498
Plate4_M24_PRKCZ_Aviva,0.060549962,0.054983954
Plate4_M3_CD24_MadeHere,0.177914116,0.137494003
Plate4_M4_NTRK1_Aviva,0.064589424,0.068996617
