Protein,Delta,DeltaSquared
Plate3_I10_SMAD2_CSignal,-0.092989334,0.104781642
Plate3_I11_DLL3_AvivaUV,0.09995892,0.095260696
Plate3_I12_SMAD1_CSignal,0.021138713,0.082671206
Plate3_I13_CDCA8_AvivaUV,0.062310463,0.05824673
Plate3_I15_SDC2_AvivaUV,0.001871051,0.026781127
Plate3_I17_HOXC9_AvivaUV,0.064033089,0.042087885
Plate3_I18_WNT3A_CSignal,-0.074521675,0.159238034
Plate3_I19_PSMB9_AvivaUV,0.06219859,0.034721909
Plate3_I20_WNT5A_CSignal,0.014626,0.078628118
Plate3_I21_PEBP1_AvivaUV,0.013372529,0.019404224
Plate3_I23_CDH11_AvivaUV,0.015978095,0.060663159
Plate3_I24_LRP6 (S1490)_CSignal,0.037121927,0.2469221
Plate3_I3_KLK3_AvivaUV,0.021673912,0.036300777
Plate3_I5_LIN28B_AvivaUV,0.059223117,0.095190512
Plate3_I6_SMAD5_CSignal,-0.241264237,0.289204076
Plate3_I7_CLDN5_AvivaUV,-0.014750282,0.059706244
Plate3_I8_SMAD6_CSignal,-0.05150127,0.096390786
Plate3_I9_TGFB3_AvivaUV,0.035651621,0.028491388
Plate3_J1_AKT1_BD,0.018269991,0.029617062
Plate3_J10_S100A4_Abnova,0.005191544,0.046199485
Plate3_J11_ITGA2_BD,0.047977176,0.067379514
Plate3_J12_MUC5AC_Abnova,-0.089322194,0.080216444
Plate3_J13_ITGA3_BD,0.114945673,0.044214823
Plate3_J14_SERPINH1_Abnova,-0.000992872,0.054027563
Plate3_J15_ITGA5_BD,0.017005136,0.070778592
Plate3_J16_RRAS_Abnova,0.016767916,0.047607406
Plate3_J17_ITGAL_BD,-0.023146472,0.039576385
Plate3_J18_LAMB3_Abnova,0.122092278,0.044461447
Plate3_J19_ITGAV_BD,-0.01667362,0.046249484
Plate3_J2_GMPS_Abnova,-0.066405188,0.076956452
Plate3_J20_CROT_Abnova,-0.018308534,0.077918044
Plate3_J21_ITGB1_BD,0.007469582,0.03684228
Plate3_J22_HISTH3D_Abnova,0.044802698,0.089548313
Plate3_J23_ITGB3_BD,-0.118758011,0.074930274
Plate3_J24_MDH1_Abnova,-0.109119948,0.178405947
Plate3_J3_AKT1 (pS473/pS474)_BD,0.00215853,0.047270974
Plate3_J4_PTMS_Abnova,-0.03685594,0.08655384
Plate3_J5_STAT1_BD,0.043006095,0.103555822
Plate3_J6_TACR1_Abnova,0.103602825,0.117061665
Plate3_J7_STAT1 (pY701)_BD,-0.020584571,0.111853189
Plate3_J8_VEGFA_Abnova,-0.045863219,0.030847893
Plate3_J9_FN1_BD,-0.064866802,0.168346759
Plate3_K1_NEUROD2_AvivaUV,0.021923698,0.017496234
Plate3_K10_AXIN1_CSignal,-0.017792846,0.084748409
Plate3_K12_EFNA5_Abcam,-0.074270288,0.033998837
Plate3_K13_CSF1R_AvivaUV,0.120602907,0.037546886
Plate3_K14_ITGB1_Abcam,0.086522849,0.135268075
Plate3_K15_CDX1_AvivaUV,0.009864313,0.012684052
Plate3_K16_ITGB1_Abcam,0.036291724,0.069239386
Plate3_K17_CKAP2L_AvivaUV,0.016409534,0.021132834
Plate3_K18_ITGB1_Epitomi,0.013445033,0.023391937
Plate3_K19_WNT5A_AvivaUV,0.040765179,0.013853084
Plate3_K2_DVL2_CSignal,-0.033521498,0.0117617
Plate3_K20_ITGB1_Epitomi,-0.008619703,0.028188217
Plate3_K21_NEUROD1_AvivaUV,0.054741281,0.080841404
Plate3_K24_ABL1_Abcam,0.018531211,0.125310216
Plate3_K3_TMEFF2_AvivaUV,-0.094549675,0.089617036
Plate3_K4_DVL3_CSignal,-0.090733026,0.044758975
Plate3_K5_IL17RB_AvivaUV,0.072221262,0.016105346
Plate3_K6_NKD1_CSignal,-0.070006359,0.032950054
Plate3_K7_MCM9_AvivaUV,-0.040665887,0.007149054
Plate3_K8_NKD2_CSignal,-0.026531652,0.04413316
Plate3_K9_ATOH7_AvivaUV,0.001027235,0.027933351
Plate3_L10_CNOT7_Abnova,-0.016906663,0.066594923
Plate3_L11_MAPK14_BD,0.037334768,0.079870145
Plate3_L12_FGF1_Abnova,0.041690042,0.054600077
Plate3_L13_STAT1_BD,0.039501542,0.069609541
Plate3_L14_RALBP1_Abnova,-0.007687491,0.018139524
Plate3_L15_STAT1 (pY701)_BD,0.045576523,0.096396558
Plate3_L16_IRGM_Abnova,-0.00343259,0.004447201
Plate3_L17_STAT3_BD,0.020555945,0.025530247
Plate3_L18_AK3_Abnova,-0.014962281,0.097585612
Plate3_L19_STAT3 (pY705)_BD,-0.071669544,0.034376373
Plate3_L2_NDRG1_Abnova,-0.104518331,0.105952989
Plate3_L20_GSTM5_Abnova,0.035769847,0.018601278
Plate3_L21_STAT5_BD,-0.046943291,0.026488225
Plate3_L22_ALAD_Abnova,0.008615761,0.018303576
Plate3_L23_STAT5 (pY694)_BD,0.046865981,0.046933213
Plate3_L24_ELA3A_Abnova,-0.009750598,0.018594527
Plate3_L3_MAPK1/3 (pT202/pY204)_BD,-0.029430013,0.03384943
Plate3_L4_NMI_Abnova,0.041779044,0.04105068
Plate3_L5_MAPK8 (pan-JNK/SAPK1)_BD,-0.077441412,0.063779146
Plate3_L6_SPR_Abnova,-0.010029995,0.060557988
Plate3_L7_MAPK8 (pT183/pY185)_BD,0.000822435,0.056387534
Plate3_L8_PPIE_Abnova,0.107717366,0.098895698
Plate3_L9_MAPK14_BD,0.010291016,0.072175062
Plate3_M10_GAS7_Sigma,-0.006381168,0.059105971
Plate3_M11_SMAD4_AvivaUV,0.097949923,0.050037189
Plate3_M14_DAPP1_Sigma,0.019307466,0.063425578
Plate3_M15_MYCN_AvivaUV,0.15010256,0.404890589
Plate3_M16_RGS12_Sigma,-0.017275111,0.052771946
Plate3_M17_SIM1_AvivaUV,0.01486023,0.048199102
Plate3_M18_ABL1_Hyprom,-0.048233761,0.174721671
Plate3_M19_CHGB_AvivaUV,-0.040039554,0.036400786
Plate3_M20_NFKB2_Hyprom,-0.078179668,0.051752838
Plate3_M21_CLDN6_AvivaUV,0.049555759,0.078273952
Plate3_M22_DCTD_Abnova,0.015924025,0.098030647
Plate3_M23_PRKDC_AvivaUV,0.198569601,0.233567249
Plate3_M24_FAIM3_GenWay,-0.052885927,0.03010049
Plate3_M3_DVL2_AvivaUV,-0.058868005,0.030682373
Plate3_M4_NDUFA10_Sigma,-0.010022603,0.022398486
Plate3_M5_AXIN1_AvivaUV,0.082155978,0.044182097
Plate3_M6_gag_Sigma,0.070791914,0.055411011
Plate3_M8_UME6_Sigma,0.096626116,0.178641263
Plate3_N1_STAT6_BD,-0.061849303,0.122473872
Plate3_N10_PA2G4_Aviva,0.066880794,0.026336306
Plate3_N11_DUSP4_BD,-0.036878892,0.053896687
Plate3_N12_UGT1A1_Aviva,0.034912928,0.013476169
Plate3_N13_PTPN1_BD,-0.082699707,0.071208302
Plate3_N14_CRIP2_Aviva,0.076918883,0.017820059
Plate3_N15_PTPN6_BD,0.049695333,0.023342849
Plate3_N16_HADHB_Aviva,-0.066188689,0.019668813
Plate3_N17_PTPN11_BD,0.036021792,0.15113352
Plate3_N18_SULT1C2_Aviva,0.008085969,0.012845227
Plate3_N19_PTPRA_BD,-0.032367345,0.063836282
Plate3_N2_IFI27_Abnova,0.007980132,0.029022609
Plate3_N20_MUC1_Aviva,-0.009939351,0.021317421
Plate3_N21_PTPRB_BD,-0.075007684,0.091325091
Plate3_N22_CEACAM6_Aviva,0.004004587,0.048804212
Plate3_N23_SIRPA_BD,0.098436877,0.098747697
Plate3_N24_H2AFJ_Genetex,0.003069294,0.031551969
Plate3_N3_STAT6 (pY641)_BD,-0.010375547,0.077860969
Plate3_N4_FXYD3_Abnova,-0.019790209,0.026189399
Plate3_N5_PTPRC_BD,0.068943679,0.191631136
Plate3_N6_TFF1_Abnova,0.09544683,0.189699261
Plate3_N7_CDKN3_BD,0.020889128,0.090811915
Plate3_N8_PRDX3_Abnova,0.019068863,0.017104483
Plate3_N9_PTPRF_BD,0.095316687,0.042840167
Plate3_O10_CBPB2 (13D5)_GenWay,0.054343342,0.039485452
Plate3_O11_MCM8_AvivaUV,0.016848965,0.017797153
Plate3_O12_METTL3_GenWay,0.031018406,0.050238154
Plate3_O13_PPP2R3B_AvivaUV,0.043948404,0.033968197
Plate3_O14_TFDP2_Sigma,0.05304255,0.055475782
Plate3_O16_MYO5A_Sigma,0.014882928,0.036834691
Plate3_O17_RARRES3_AvivaUV,-0.051033823,0.02549119
Plate3_O18_HLA-A/B/C_Sigma,0.074899899,0.065513287
Plate3_O19_CFL2_AvivaUV,0.065691354,0.029169292
Plate3_O2_C4B (complement C4 gamma chain)_GenWay,0.012032349,0.014513821
Plate3_O20_MTA2_Sigma,0.03868962,0.026129761
Plate3_O21_CAMTA2_AvivaUV,0.105802622,0.023109409
Plate3_O22_STK17A_Sigma,-0.054526432,0.014952089
Plate3_O23_ST6GALNAC2_AvivaUV,0.043802084,0.056527644
Plate3_O24_BMF_Sigma,0.033703405,0.031188337
Plate3_O3_RGS14_AvivaUV,0.069049476,0.085930058
Plate3_O4_DSTN_GenWay,-0.011960478,0.009037013
Plate3_O5_NFKBIE_AvivaUV,0.095373238,0.043722348
Plate3_O6_DSTN_GenWay,0.023087564,0.019773155
Plate3_O7_ANXA2_AvivaUV,0.045183064,0.043886628
Plate3_O8_CBPB2 (13C3)_GenWay,0.055658497,0.00756705
Plate3_O9_EIF4A3_AvivaUV,0.092959032,0.030318494
Plate3_P1_VHR_BD,0.066409033,0.09765078
Plate3_P10_SERPINB6_Novus,0.072075986,0.11279677
Plate3_P11_NME1_BD,-0.010382836,0.033631416
Plate3_P12_DLAT_Abnova,-0.037191588,0.025990189
Plate3_P13_TP53_BD,0.022429359,0.046796014
Plate3_P14_LAD1_Abnova,0.015656821,0.045801966
Plate3_P15_RB1_BD,-0.000455563,0.046360839
Plate3_P16_MAT2A_Novus,0.013942536,0.036391479
Plate3_P17_RBL2_BD,-0.039073921,0.053126342
Plate3_P18_NAGLU_Abnova,0.012854093,0.01275481
Plate3_P19_ARID4A_BD,0.012261737,0.014806309
Plate3_P2_ARTN_Genway,-0.004722777,0.021307285
Plate3_P20_CDH3_Novus,-0.065271908,0.035046898
Plate3_P21_Akap12_BD,-0.074736356,0.028810668
Plate3_P22_CYP2C8_Abnova,0.045375712,0.111891927
Plate3_P23_GSK3B_BD,0.023386854,0.166143668
Plate3_P24_COPB2_Novus,-0.047261413,0.076366063
Plate3_P3_CUL2_BD,0.042551461,0.017536063
Plate3_P4_MTMR11_Imgenex,-0.019441266,0.056699151
Plate3_P5_DLG1_BD,-0.123410689,0.045769414
Plate3_P6_ACADM_Novus,0.046493948,0.08984564
Plate3_P7_STIM1_BD,-0.061571289,0.015448083
Plate3_P8_ANXA13_Abnova,0.010367829,0.03312082
Plate3_P9_MCC_BD,-0.010026724,0.020611239
Plate4_A10_ALDH1A1_Aviva,0.122009845,0.089980962
Plate4_A11_VDR_ProteinTech,-0.096480759,0.040828263
Plate4_A12_ALOX12_Aviva,-0.030134986,0.100556778
Plate4_A13_CEACAM5_ProteinTech,0.019615051,0.020480529
Plate4_A15_S100P_ProteinTech,0.111161533,0.060604342
Plate4_A16_ATP5D_Aviva,0.149744019,0.051072017
Plate4_A17_LGALS2_ProteinTech,-0.019358374,0.038226965
Plate4_A18_ATP6V1G1_Aviva,0.001493275,0.122397833
Plate4_A20_BCL9L_Aviva,0.013255759,0.086882729
Plate4_A21_SCAMP2_ProteinTech,0.01678265,0.055312335
Plate4_A22_BCL9L_Aviva,0.045961573,0.073364065
Plate4_A23_STOML2_ProteinTech,-0.036137283,0.051017861
Plate4_A24_CA10_Aviva,0.079368619,0.142949549
Plate4_A3_CLDN4_Novus,0.028603115,0.026515969
Plate4_A4_A2M_Aviva,0.067758513,0.07896014
Plate4_A5_ERCC1_Novus,-0.059421798,0.090989476
Plate4_A6_A2M_Aviva,-0.025287548,0.033915238
Plate4_A7_PSMB2_ProteinTech,-0.056830368,0.038863199
Plate4_A8_AAMP_Aviva,0.017398543,0.02227813
Plate4_A9_TFF1_ProteinTech,0.009467234,0.021350985
Plate4_B1_PIP2_ChrisLoch,-0.004036771,0.09705992
Plate4_B10_TLR2_Aviva,-0.045910403,0.022633994
Plate4_B11_STMN1 (S15)_SA6_Plate,0.082267824,0.033750118
Plate4_B12_Tsg101_Aviva,0.099497311,0.050420382
Plate4_B13_WAS_Novus,0.010658784,0.052729241
Plate4_B14_TSG101_Aviva,0.017919467,0.034796093
Plate4_B15_FKBP4_Novus,0.013154484,0.061822893
Plate4_B16_TSG101_Aviva,-0.020988565,0.014633227
Plate4_B17_FKBP4_Novus,0.014233282,0.029581519
Plate4_B18_USF1_Aviva,0.069549903,0.086607259
Plate4_B19_GSK3B_Abnova,0.037370058,0.02217524
Plate4_B2_THBS3_Aviva,0.03903714,0.05591676
Plate4_B20_VWA2_Aviva,-0.006550312,0.021428969
Plate4_B21_RPS5_Abnova,0.007799777,0.051151725
Plate4_B23_GDF11_Abnova,0.020040442,0.021956945
Plate4_B24_WAS_Aviva,0.042235044,0.029508416
Plate4_B3_UB_ChrisLoch,0.019588407,0.095442714
Plate4_B4_THBS3_Aviva,0.016424704,0.022124115
Plate4_B6_TLR2_Aviva,0.067130854,0.029064583
Plate4_B7_JAK2 (Y1007)_SA6_Plate,-0.06881277,0.041309561
Plate4_B8_TLR2_Aviva,0.070330328,0.025866614
Plate4_C1_RPL22L1_Santa,0.045977615,0.024774261
Plate4_C10_CD40LG_Aviva,-0.022037467,0.012924807
Plate4_C11_SPARC_Abnova,0.068876247,0.034953371
Plate4_C12_CDH23_Aviva,0.129990841,0.065664268
Plate4_C13_PGK1_Santa,-0.021906613,0.106222386
Plate4_C14_CHUK_Aviva,0.004481056,0.07504391
Plate4_C15_JOSD2_ChrisLoch,-0.007717656,0.05997062
Plate4_C16_CLCN3_Aviva,0.00694665,0.031383593
Plate4_C17_MAPK_CSignal,-0.014141774,0.140882501
Plate4_C18_CSF3_Aviva,0.013770978,0.015268169
Plate4_C19_USP3_ChrisLoch,0.046909259,0.049532758
Plate4_C2_CALB1_Aviva,0.092724033,0.042692956
Plate4_C20_CSF3_Aviva,-0.033511928,0.046106542
Plate4_C21_CTNNB1(S33/37/T41)_CSignal,0.061006147,0.020735923
Plate4_C22_CSF3R_Aviva,0.09693692,0.054573629
Plate4_C23_KRT19_Dako,0.00348334,0.022839056
Plate4_C24_CSF3R_Aviva,0.045639018,0.039641365
Plate4_C3_IQGAP2_Santa,0.074508018,0.2068894
Plate4_C4_CALML3_Aviva,0.083213527,0.026650272
Plate4_C5_MGST1_Santa,0.071386212,0.053300772
Plate4_C6_CCNI_Aviva,0.028728971,0.020644367
Plate4_C7_PLBD2_Sigma,0.001149885,0.040543277
Plate4_C8_CD160_Aviva,-0.005332125,0.018179818
Plate4_C9_MUC1_NeoMarkers,0.08340533,0.042204372
Plate4_D1_PTGES3_Abnova,0.026346117,0.026074588
Plate4_D10_ZIC3_Aviva,0.067777836,0.099103339
Plate4_D11_HIF1A_SA6_Plate,0.053482034,0.044670983
Plate4_D13_CCNE1_SA6_Plate,-0.118359376,0.134068606
Plate4_D14_AAMP_Aviva,0.020840386,0.028130222
Plate4_D15_HOXA5_Abnova,0.126064977,0.047271346
Plate4_D16_ACADS_Aviva,0.055639777,0.033492314
Plate4_D17_MGST1_Abnova,0.091844073,0.04019277
Plate4_D18_ACADS_Aviva,0.030337088,0.055127705
Plate4_D19_NOV_R&D,-0.003209107,0.059673966
Plate4_D2_WHSC2_Aviva,0.002668173,0.036310334
Plate4_D20_ALDH1A1_Aviva,0.126446869,0.064763331
Plate4_D21_SERPIND1_R&D,0.116178242,0.072443175
Plate4_D22_ARFIP2_Aviva,0.063612219,0.032589776
Plate4_D23_GLRX_R&D,0.047712002,0.112496891
Plate4_D24_ATP5D_Aviva,0.076215302,0.075753879
Plate4_D3_KATNB1_SA6_Plate,-0.010780785,0.028771114
Plate4_D4_XRCC4_Aviva,0.058668792,0.243169989
Plate4_D5_PPP2CA_Epitomics,-0.027900781,0.029463088
Plate4_D6_ZIC3_Aviva,-0.024571197,0.015686539
Plate4_D7_PTPRC_Epitomics,-0.041208755,0.026170192
Plate4_D8_ZIC3_Aviva,0.007137978,0.039194274
Plate4_D9_PPP2CA_SA6_Plate,-0.04472075,0.065142058
Plate4_E1_CDKN1B_Santa,0.081264256,0.10425425
Plate4_E10_CUX1_Aviva,0.011387062,0.109410418
Plate4_E11_IGF1_Santa,-0.149838076,0.212446632
Plate4_E12_CUX1_Aviva,0.069110169,0.085887435
Plate4_E13_RAPGEF1_Santa,-0.037141886,0.23891363
Plate4_E15_ERBB4_Santa,-0.00331537,0.135027017
Plate4_E17_HRAS_Santa,-0.05117379,0.116093086
Plate4_E19_FGFR2_Santa,-0.135993094,0.325280171
Plate4_E20_DGCR6_Aviva,0.055161165,0.054488635
Plate4_E21_KRT18_Santa,-0.175718493,0.259425543
Plate4_E22_DNAL4_Aviva,0.060681824,0.023571437
Plate4_E23_SOS1/2_Santa,-0.171901685,0.235561419
Plate4_E24_DPYSL3_Aviva,0.122069897,0.122849076
Plate4_E4_CUX1_Aviva,-0.112646529,0.434957965
Plate4_E5_CCND1_Santa,0.02840253,0.09754313
Plate4_E6_CUX1_Aviva,0.032751352,0.058112246
Plate4_E7_MET_Santa,-0.089320987,0.136979353
Plate4_E8_CUX1_Aviva,0.023405425,0.097636713
Plate4_E9_CDKN1B_Santa,-0.127611522,0.139235091
Plate4_F10_CALR3_Aviva,0.073715716,0.069609748
Plate4_F11_TFF3_R&D,0.023165659,0.061918382
Plate4_F12_CCNI_Aviva,0.052945287,0.029563168
Plate4_F14_CD2_Aviva,-0.010315116,0.036171927
Plate4_F15_LGALS3BP_R&D,0.027834236,0.077240302
Plate4_F16_CD40LG_Aviva,-0.01758329,0.022479222
Plate4_F17_PTPRT_R&D,0.037077804,0.100372871
Plate4_F18_CDH23_Aviva,0.067104372,0.015291592
Plate4_F19_CCL14_R&D,-0.034959626,0.081780338
Plate4_F2_BCL2L1_Aviva,0.095951993,0.124952771
Plate4_F20_CLCN3_Aviva,0.056579526,0.100427485
Plate4_F21_PON3_R&D,0.032585049,0.089771208
Plate4_F23_CCL14_R&D,0.03964367,0.03886927
Plate4_F24_CYP3A43_Aviva,0.046801493,0.048381668
Plate4_F3_IL24_R&D,-0.03752949,0.051408751
Plate4_F4_CA10_Aviva,0.013592232,0.022285873
Plate4_F5_LCN1_R&D,0.05537526,0.048097331
Plate4_F6_CALB1_Aviva,0.039697037,0.024028926
Plate4_F7_CRHR1_R&D,-0.014533284,0.037794413
Plate4_F8_CALML3_Aviva,0.031498838,0.01752983
Plate4_F9_PRDX6_R&D,0.034949159,0.068006525
Plate4_G1_FAK_Santa,0.004347486,0.132428295
Plate4_G10_EPHB6_Aviva,0.066143636,0.04670429
Plate4_G11_EGFR_Santa,-0.042525396,0.059813439
Plate4_G12_EPHB6_Aviva,0.061813357,0.073581748
Plate4_G13_RAC1_Santa,0.074675016,0.368451344
Plate4_G14_FN1_Aviva,0.073080039,0.037020171
Plate4_G15_SDC1_Santa,0.036385639,0.156939806
Plate4_G16_FN1_Aviva,0.044682392,0.050972867
Plate4_G17_ERBB3_Santa,0.06129636,0.123433814
Plate4_G18_FN1_Aviva,0.000222528,0.049381291
Plate4_G19_SENP1_ChrisLoch,-0.000760003,0.059806428
Plate4_G2_EIF2C2_Aviva,0.02516844,0.06389698
Plate4_G20_FN1_Aviva,0.016877872,0.004348982
Plate4_G21_EPHA2_Santa,0.001447642,0.06653266
Plate4_G22_FOLR3_Aviva,0.032129336,0.018004629
Plate4_G23_SHC_Santa,-0.213391433,0.364029059
Plate4_G24_FOLR3_Aviva,0.037627709,0.040246591
Plate4_G3_ATXN3_ChrisLoch,0.00072795,0.072076149
Plate4_G4_EIF2C2_Aviva,0.045234193,0.036442947
Plate4_G5_EGFR_Santa,0.015984999,0.04595331
Plate4_G6_EPCAM_Aviva,0.024923128,0.022883461
Plate4_G7_CDK2_Santa,-0.031152686,0.048202189
Plate4_G8_EPCAM_Aviva,-0.036186044,0.015975668
Plate4_G9_CDK4_Santa,-0.069202227,0.096923624
Plate4_H1_STK4_R&D,0.034747859,0.094056643
Plate4_H11_HSPA8_R&D,0.060198052,0.090346714
Plate4_H12_FOXA1_Aviva,0.091006719,0.057464744
Plate4_H13_FIGF_R&D,0.043896448,0.0190744
Plate4_H14_FOXO1_Aviva,-0.01072721,0.070967489
Plate4_H15_FABP1_R&D,0.022095289,0.0911917
Plate4_H16_GABARAP_Aviva,0.000345171,0.023853043
Plate4_H17_ENO2_R&D,0.028130063,0.068689609
Plate4_H18_GAL3ST3_Aviva,0.060732239,0.177875732
Plate4_H19_CRHBP_R&D,0.069740513,0.045233899
Plate4_H2_CYP3A43_Aviva,-0.02437932,0.035052973
Plate4_H20_GAS7_Aviva,0.104461588,0.038723668
Plate4_H21_TNFRSF17_R&D,0.10668595,0.064208614
Plate4_H22_Glp1r_Aviva,0.058968944,0.032574055
Plate4_H23_FABP1_R&D,0.060246881,0.111155278
Plate4_H4_DPYSL3_Aviva,-0.056716361,0.021976031
Plate4_H5_C2_R&D,0.010676159,0.017949609
Plate4_H6_DSCC1_Aviva,0.029503673,0.026339806
Plate4_H7_CD5L_R&D,0.011202044,0.095240315
Plate4_H8_FN1_Aviva,0.020963423,0.046092851
Plate4_H9_GRN_R&D,0.07308445,0.042756583
Plate4_I1_SERPINE1_Santa,-0.150450444,0.283553376
Plate4_I10_FSHB_Aviva,0.136323536,0.158757327
Plate4_I11_CBL_Santa,-0.023171429,0.048786266
Plate4_I12_GABARAP_Aviva,0.038968983,0.077452544
Plate4_I13_CBLC_Santa,-0.023769707,0.070466974
Plate4_I15_GRB2_Santa,0.001088439,0.074073341
Plate4_I16_GAS7_Aviva,-0.036938365,0.065344598
Plate4_I18_HOXD13_Aviva,0.029092237,0.120318657
Plate4_I19_CDH1_Abcam,0.079045073,0.147012054
Plate4_I20_HOXD13_Aviva,0.088516175,0.12065831
Plate4_I21_LGALS3_Abcam,0.013360094,0.028242925
Plate4_I22_IHH_Aviva,0.054442486,0.077393775
Plate4_I24_IHH_Aviva,0.059007697,0.052212261
Plate4_I3_CDK6_Santa,0.046153255,0.087108169
Plate4_I5_RAF1_Santa,0.001600529,0.078744373
Plate4_I6_FOXO1_Aviva,0.063205147,0.100628394
Plate4_I7_ESR1_Santa,-0.059547332,0.117550036
Plate4_I8_FSHB_Aviva,0.096832488,0.089452228
Plate4_I9_HGFAC_Santa,-0.169308229,0.21699979
Plate4_J10_HDLBP_Aviva,-0.005602405,0.054363318
Plate4_J11_PRDX2_R&D,-0.000180262,0.050384888
Plate4_J12_Hoxd13_Aviva,-0.013484004,0.038034714
Plate4_J13_TFF3_R&D,-0.004809321,0.037407603
Plate4_J14_IMPDH2_Aviva,0.060462659,0.052581821
Plate4_J15_IL6ST_R&D,0.045375711,0.0310512
Plate4_J16_IMPDH2_Aviva,-0.021371161,0.052932727
Plate4_J17_PPP2R4 (Y307)_R&D,-0.032282924,0.055465792
Plate4_J19_THY1_R&D,0.134279178,0.234191976
Plate4_J2_GNL3_Aviva,0.038492471,0.016333391
Plate4_J20_Itsn1_Aviva,-0.047752553,0.033425508
Plate4_J21_PDPN_R&D,0.017443275,0.089937389
Plate4_J24_LAMB3_Aviva,0.071463119,0.066449025
Plate4_J3_IL1B_R&D,-0.07847911,0.071590268
Plate4_J4_GNL3_Aviva,0.106398747,0.068516354
Plate4_J5_IL6_R&D,-0.065953891,0.125462014
Plate4_J6_GPR19_Aviva,0.028240017,0.031870824
Plate4_J7_CRKL_R&D,0.103126053,0.086510852
Plate4_J8_HDLBP_Aviva,0.029632306,0.015178454
Plate4_J9_GRN_R&D,0.126882819,0.045776938
Plate4_K1_PKM2_Abcam,-0.030121391,0.032174243
Plate4_K10_ITSN1_Aviva,0.076594362,0.076151191
Plate4_K11_SPARC_Genway,-0.022860795,0.040921755
Plate4_K12_KLK5_Aviva,0.056434773,0.059596123
Plate4_K13_PLK1_HycultBio,0.008633408,0.048924695
Plate4_K14_LAMB3_Aviva,-0.023776633,0.028620584
Plate4_K15_JAG1_R&D,0.003577416,0.083585951
Plate4_K16_LAMB3_Aviva,0.063792648,0.062096869
Plate4_K17_SPARCL1_R&D,0.103596664,0.051876178
Plate4_K18_LAMB3_Aviva,0.030818485,0.047711373
Plate4_K19_SPARC_Santa,-0.00257998,0.025992745
Plate4_K2_IL3_Aviva,0.098160077,0.039614369
Plate4_K20_MEF2C_Aviva,0.012176871,0.016655979
Plate4_K21_MUC16_Collaborator,-0.03506403,0.034833431
Plate4_K22_NELL2_Aviva,0.045019227,0.034510608
Plate4_K24_NFKBIE_Aviva,0.107655594,0.064867128
Plate4_K3_PKM2_Abcam,-0.049051873,0.045455724
Plate4_K4_INHA_Aviva,0.043763856,0.041948937
Plate4_K5_PKM2_Abcam,0.045573125,0.061499263
Plate4_K6_Itsn1_Aviva,0.034626901,0.056974211
Plate4_K7_LGALS3_Abnova,0.002264053,0.014967458
Plate4_K8_ITSN1_Aviva,-0.025796884,0.03762923
Plate4_K9_REG3A_Abnova,-0.054079128,0.049501323
Plate4_L1_CD82_R&D,0.007597691,0.098904731
Plate4_L10_NELL2_Aviva,0.047341064,0.095691197
Plate4_L11_AFP_R&D,0.070567416,0.125222407
Plate4_L13_P09619_R&D,-0.011122688,0.108088047
Plate4_L14_PCDH15_Aviva,0.089926068,0.026691033
Plate4_L16_PHB_Aviva,-0.059651693,0.101273472
Plate4_L18_Phb_Aviva,-0.020453875,0.04792256
Plate4_L19_ALDOC_Atlas,0.085136385,0.104843212
Plate4_L2_MARVELD2_Aviva,-0.015545034,0.028557007
Plate4_L20_PHYH_Aviva,0.039886093,0.027174435
Plate4_L22_PHYH_Aviva,-0.022789225,0.020457916
Plate4_L3_P04233_R&D,0.110974609,0.098580778
Plate4_L4_MSI2_Aviva,-0.065209684,0.033383895
Plate4_L5_PTK2 (Y397)_R&D,-0.016271985,0.029060821
Plate4_L6_MSI2_Aviva,-0.005653592,0.066631271
Plate4_L7_SSEA-4(ESC marker/carbohydrate)_R&D,0.114879136,0.08404765
Plate4_L8_MSLN_Aviva,0.045502562,0.044339234
Plate4_L9_SSEA-4(ESC marker/carbohydrate)_R&D,0.049761403,0.075358039
Plate4_M1_MUC16_Collaborator,0.001218806,0.133231433
Plate4_M10_PHB_Aviva,0.018539045,0.027650525
Plate4_M11_NDUFA12_Genetex,-0.035548771,0.083886252
Plate4_M13_NDRG1_Abnova,0.014009446,0.164703135
Plate4_M15_RAP1A_Santa,-0.00752776,0.154794372
Plate4_M17_RALA_BD,-0.053281469,0.067187177
Plate4_M18_PKNOX1_Aviva,-0.03280671,0.019170219
Plate4_M19_USP4_ChrisLoch,0.045748898,0.111563715
Plate4_M20_PRKCQ_Aviva,0.044840888,0.026010246
Plate4_M21_PLP_ChrisLoch,0.046652629,0.099161147
Plate4_M22_PRKCQ_Aviva,-0.026720678,0.046436401
Plate4_M23_SSEL_ChrisLoch,0.083651291,0.107319054
Plate4_M24_PRKCZ_Aviva,0.075222353,0.038118608
Plate4_M3_CD24_MadeHere,0.142741897,0.220124009
Plate4_M5_CD24_MadeHere,-0.057053162,0.049119443
Plate4_M6_PARP1_Aviva,-0.024586872,0.071101685
Plate4_M7_SPINT2_R&D,0.010600805,0.051469463
Plate4_M8_PCDH15_Aviva,0.019888756,0.024980645
Plate4_M9_ATP5D_Genetex,-0.013766548,0.129172157
Plate4_N10_RAB2B_Aviva,-0.003589713,0.026227374
Plate4_N11_ZYX_Sigma,0.078859614,0.050789317
