Protein,Delta,DeltaSquared
Plate3_H10_VDR_Abnova,0.047398452,0.040755545
Plate3_H11_BECN1_BD,-0.084285751,0.039023796
Plate3_H12_ANP32B_Abnova,0.054901119,0.059501111
Plate3_H13_BID_BD,-0.060976088,0.026868045
Plate3_H14_DPM1_Abnova,-0.023380997,0.131908678
Plate3_H15_BID_BD,0.069448945,0.072911036
Plate3_H16_VPS25_Abnova,-0.016103739,0.117199178
Plate3_H17_EGFR_BD,-0.011694872,0.081582419
Plate3_H18_CTSE_Abnova,-0.021958365,0.07108958
Plate3_H19_EGFR (activated)_BD,0.090752347,0.174933837
Plate3_H2_EPHX1_Abnova,0.035176604,0.059782188
Plate3_H20_SEPT5_Abnova,0.041546647,0.011554267
Plate3_H21_MAPK3_BD,-0.022425115,0.044193837
Plate3_H22_DNAJC10_Abnova,-0.067092896,0.031570734
Plate3_H23_MAPK1/3 (pT202/pY204)_BD,-0.091596171,0.052295695
Plate3_H24_DPP7_Abnova,-0.024741309,0.069129853
Plate3_H3_BAX_BD,-0.047529828,0.153753281
Plate3_H4_LAMB3_Abnova,0.129962333,0.049660821
Plate3_H5_BCL2_BD,-0.08545047,0.028605559
Plate3_H6_ANXA2_Abnova,-0.070334225,0.041958461
Plate3_H7_BCL2L1_BD,0.072721397,0.045308975
Plate3_H8_DDEF1_Abnova,0.007065878,0.043983722
Plate3_H9_BCL2L1_BD,0.082776871,0.057775348
Plate3_I1_FGF9_AvivaUV,-0.085720116,0.070993999
Plate3_I10_SMAD2_CSignal,0.006869811,0.083017882
Plate3_I11_DLL3_AvivaUV,0.183431926,0.135072707
Plate3_I12_SMAD1_CSignal,0.123755318,0.204264255
Plate3_I13_CDCA8_AvivaUV,0.105059818,0.073775658
Plate3_I15_SDC2_AvivaUV,0.137391558,0.08563001
Plate3_I16_SMAD3 (S423/425)_CSignal,0.031030042,0.041784949
Plate3_I17_HOXC9_AvivaUV,0.100685825,0.026486903
Plate3_I18_WNT3A_CSignal,0.132388989,0.086061126
Plate3_I19_PSMB9_AvivaUV,0.164884691,0.079465199
Plate3_I20_WNT5A_CSignal,-0.023602217,0.030808346
Plate3_I21_PEBP1_AvivaUV,-0.034239023,0.020588445
Plate3_I23_CDH11_AvivaUV,0.081255447,0.038493643
Plate3_I24_LRP6 (S1490)_CSignal,0.172431443,0.068729896
Plate3_I3_KLK3_AvivaUV,0.013493576,0.051241592
Plate3_I5_LIN28B_AvivaUV,0.123607169,0.07188922
Plate3_I6_SMAD5_CSignal,0.138803943,0.112545593
Plate3_I7_CLDN5_AvivaUV,0.08315187,0.087875409
Plate3_I8_SMAD6_CSignal,0.070204561,0.049226283
Plate3_I9_TGFB3_AvivaUV,0.172748554,0.089981584
Plate3_J10_S100A4_Abnova,-0.137497919,0.250977395
Plate3_J11_ITGA2_BD,-0.065960484,0.231354905
Plate3_J12_MUC5AC_Abnova,-0.022733289,0.057982615
Plate3_J13_ITGA3_BD,-0.141522374,0.11118392
Plate3_J14_SERPINH1_Abnova,0.080864388,0.053905521
Plate3_J15_ITGA5_BD,0.002860573,0.066780442
Plate3_J16_RRAS_Abnova,-0.091964889,0.031711499
Plate3_J17_ITGAL_BD,-0.043300938,0.017623495
Plate3_J18_LAMB3_Abnova,-0.009032551,0.087617735
Plate3_J19_ITGAV_BD,0.021153011,0.056654814
Plate3_J2_GMPS_Abnova,-0.003250241,0.082526198
Plate3_J20_CROT_Abnova,0.087555393,0.161542383
Plate3_J21_ITGB1_BD,-0.078824501,0.099681178
Plate3_J22_HISTH3D_Abnova,-0.12702501,0.145923347
Plate3_J24_MDH1_Abnova,-0.062482815,0.17895997
Plate3_J3_AKT1 (pS473/pS474)_BD,0.030283434,0.059925264
Plate3_J4_PTMS_Abnova,0.096899516,0.037860024
Plate3_J5_STAT1_BD,-0.067845982,0.12056379
Plate3_J6_TACR1_Abnova,0.067077337,0.274723672
Plate3_J7_STAT1 (pY701)_BD,-0.026181199,0.064753845
Plate3_J8_VEGFA_Abnova,0.019708004,0.028782616
Plate3_J9_FN1_BD,-0.231583248,0.231390008
Plate3_K1_NEUROD2_AvivaUV,0.067106579,0.025321315
Plate3_K10_AXIN1_CSignal,0.067537857,0.042683361
Plate3_K11_PAK1_AvivaUV,0.009023793,0.059226756
Plate3_K12_EFNA5_Abcam,-0.008975259,0.051031279
Plate3_K13_CSF1R_AvivaUV,0.004588194,0.070053305
Plate3_K14_ITGB1_Abcam,-0.04612242,0.13196721
Plate3_K15_CDX1_AvivaUV,0.042919096,0.035565712
Plate3_K16_ITGB1_Abcam,-0.021826094,0.018872401
Plate3_K17_CKAP2L_AvivaUV,0.032462,0.017565421
Plate3_K18_ITGB1_Epitomi,0.073940916,0.035658826
Plate3_K19_WNT5A_AvivaUV,0.083026899,0.040833481
Plate3_K2_DVL2_CSignal,-0.005669687,0.01389029
Plate3_K20_ITGB1_Epitomi,0.007654508,0.028478166
Plate3_K21_NEUROD1_AvivaUV,0.095204601,0.037278322
Plate3_K24_ABL1_Abcam,0.055528059,0.101604659
Plate3_K3_TMEFF2_AvivaUV,0.111907126,0.105730891
Plate3_K4_DVL3_CSignal,0.106397914,0.045948129
Plate3_K5_IL17RB_AvivaUV,0.071928293,0.037658381
Plate3_K6_NKD1_CSignal,-0.004147402,0.01790128
Plate3_K7_MCM9_AvivaUV,-0.037899763,0.029151996
Plate3_K8_NKD2_CSignal,0.01489446,0.01393813
Plate3_K9_ATOH7_AvivaUV,0.045563928,0.02960027
Plate3_L1_ITGB4_BD,-0.099040502,0.18879055
Plate3_L10_CNOT7_Abnova,0.000509882,0.035026874
Plate3_L11_MAPK14_BD,0.04610988,0.064796523
Plate3_L12_FGF1_Abnova,0.071169144,0.041387481
Plate3_L13_STAT1_BD,-0.021825971,0.05717387
Plate3_L14_RALBP1_Abnova,-0.090099387,0.024354641
Plate3_L15_STAT1 (pY701)_BD,-0.049712448,0.157464305
Plate3_L16_IRGM_Abnova,0.032588732,0.025648927
Plate3_L17_STAT3_BD,0.023898494,0.023028613
Plate3_L18_AK3_Abnova,-0.037836393,0.03411641
Plate3_L19_STAT3 (pY705)_BD,0.062348969,0.083255502
Plate3_L2_NDRG1_Abnova,0.031993319,0.116304261
Plate3_L20_GSTM5_Abnova,0.010503527,0.020597613
Plate3_L21_STAT5_BD,-0.041217568,0.070319038
Plate3_L22_ALAD_Abnova,0.035220479,0.034371146
Plate3_L23_STAT5 (pY694)_BD,-0.067352646,0.034267995
Plate3_L24_ELA3A_Abnova,0.069132337,0.022385561
Plate3_L3_MAPK1/3 (pT202/pY204)_BD,0.035206869,0.028224455
Plate3_L4_NMI_Abnova,-0.058094357,0.017785369
Plate3_L5_MAPK8 (pan-JNK/SAPK1)_BD,-0.057043659,0.014215424
Plate3_L6_SPR_Abnova,-0.039134589,0.155743017
Plate3_L7_MAPK8 (pT183/pY185)_BD,0.007456297,0.123961217
Plate3_L8_PPIE_Abnova,-0.00598073,0.182188973
Plate3_L9_MAPK14_BD,0.060049113,0.038036145
Plate3_M1_MTA3_AvivaUV,0.022118374,0.055761457
Plate3_M10_GAS7_Sigma,0.03499778,0.032517757
Plate3_M11_SMAD4_AvivaUV,-0.01639802,0.031220868
Plate3_M12_CFL1_Sigma,0.013022672,0.04084272
Plate3_M13_RB1_AvivaUV,-0.087405776,0.115451311
Plate3_M14_DAPP1_Sigma,0.113156035,0.078083704
Plate3_M15_MYCN_AvivaUV,0.126973863,0.382458179
Plate3_M16_RGS12_Sigma,0.067991027,0.062780473
Plate3_M17_SIM1_AvivaUV,0.044482842,0.042366333
Plate3_M18_ABL1_Hyprom,-0.095445384,0.152896893
Plate3_M19_CHGB_AvivaUV,0.014270542,0.055187239
Plate3_M2_CCND3_Hyprom,0.031670449,0.048225676
Plate3_M20_NFKB2_Hyprom,-0.098645566,0.089281368
Plate3_M21_CLDN6_AvivaUV,0.037950117,0.100316811
Plate3_M22_DCTD_Abnova,-0.069699793,0.084821274
Plate3_M24_FAIM3_GenWay,0.011704912,0.012913768
Plate3_M3_DVL2_AvivaUV,-0.043269487,0.056562584
Plate3_M4_NDUFA10_Sigma,-0.00454123,0.031101847
Plate3_M5_AXIN1_AvivaUV,0.15744442,0.11491621
Plate3_M6_gag_Sigma,0.021058688,0.019500073
Plate3_M7_NR4A2_AvivaUV,0.060483017,0.045013427
Plate3_M8_UME6_Sigma,0.125402461,0.190014286
Plate3_N10_PA2G4_Aviva,-0.039141626,0.022132915
Plate3_N11_DUSP4_BD,0.012719276,0.034863681
Plate3_N12_UGT1A1_Aviva,-0.045317888,0.033738765
Plate3_N14_CRIP2_Aviva,0.043034418,0.024078352
Plate3_N15_PTPN6_BD,0.017430344,0.037492606
Plate3_N16_HADHB_Aviva,0.00504373,0.037083202
Plate3_N17_PTPN11_BD,-0.129228953,0.101192945
Plate3_N18_SULT1C2_Aviva,0.053978945,0.016370096
Plate3_N19_PTPRA_BD,-0.085852178,0.041724808
Plate3_N2_IFI27_Abnova,0.010279086,0.058308491
Plate3_N20_MUC1_Aviva,0.02325923,0.024516914
Plate3_N21_PTPRB_BD,-0.039693043,0.120613395
Plate3_N22_CEACAM6_Aviva,-0.040482965,0.048478113
Plate3_N23_SIRPA_BD,0.055143117,0.1032581
Plate3_N24_H2AFJ_Genetex,-0.128490716,0.074002302
Plate3_N3_STAT6 (pY641)_BD,0.016200767,0.047346333
Plate3_N4_FXYD3_Abnova,0.027166735,0.015389552
Plate3_N5_PTPRC_BD,-0.052459197,0.104465162
Plate3_N6_TFF1_Abnova,0.039988789,0.113510791
Plate3_N7_CDKN3_BD,-0.027815569,0.063316649
Plate3_N8_PRDX3_Abnova,0.006080815,0.026848274
Plate3_N9_PTPRF_BD,0.029345673,0.02105106
Plate3_O1_RGS16_AvivaUV,-0.170983302,0.452174272
Plate3_O10_CBPB2 (13D5)_GenWay,0.002637297,0.119230938
Plate3_O11_MCM8_AvivaUV,0.059557004,0.01383595
Plate3_O12_METTL3_GenWay,-0.018442604,0.0470121
Plate3_O13_PPP2R3B_AvivaUV,0.119322175,0.058987058
Plate3_O14_TFDP2_Sigma,-0.016994747,0.07871146
Plate3_O16_MYO5A_Sigma,-0.120147595,0.059917068
Plate3_O17_RARRES3_AvivaUV,0.098057761,0.034328174
Plate3_O18_HLA-A/B/C_Sigma,-0.016990884,0.052777731
Plate3_O19_CFL2_AvivaUV,0.026418157,0.033000206
Plate3_O2_C4B (complement C4 gamma chain)_GenWay,-0.007522928,0.02897318
Plate3_O20_MTA2_Sigma,0.014310066,0.038214124
Plate3_O21_CAMTA2_AvivaUV,0.056977891,0.027997447
Plate3_O22_STK17A_Sigma,0.022591466,0.009321556
Plate3_O23_ST6GALNAC2_AvivaUV,0.058050853,0.018775465
Plate3_O24_BMF_Sigma,-0.005450086,0.015443661
Plate3_O3_RGS14_AvivaUV,0.035032105,0.08514712
Plate3_O4_DSTN_GenWay,-0.077398757,0.049492248
Plate3_O5_NFKBIE_AvivaUV,0.028070093,0.035261288
Plate3_O6_DSTN_GenWay,-0.005520384,0.026469583
Plate3_O7_ANXA2_AvivaUV,0.053892187,0.014898561
Plate3_O8_CBPB2 (13C3)_GenWay,0.051578978,0.049931858
Plate3_O9_EIF4A3_AvivaUV,0.061643034,0.015967895
Plate3_P1_VHR_BD,-0.027760095,0.077823262
Plate3_P12_DLAT_Abnova,0.085373095,0.024636904
Plate3_P13_TP53_BD,0.016686471,0.049341252
Plate3_P14_LAD1_Abnova,-0.010881374,0.072160269
Plate3_P15_RB1_BD,0.033246349,0.05358456
Plate3_P16_MAT2A_Novus,0.024885441,0.060540283
Plate3_P17_RBL2_BD,-0.049227407,0.064194543
Plate3_P18_NAGLU_Abnova,0.014012876,0.025721761
Plate3_P19_ARID4A_BD,0.012016777,0.041363759
Plate3_P2_ARTN_Genway,-0.000192085,0.02043884
Plate3_P20_CDH3_Novus,0.033125003,0.06279185
Plate3_P21_Akap12_BD,0.015836477,0.016731925
Plate3_P22_CYP2C8_Abnova,-0.079977047,0.044063132
Plate3_P23_GSK3B_BD,-0.082144204,0.086260637
Plate3_P24_COPB2_Novus,0.01181227,0.053804648
Plate3_P3_CUL2_BD,0.04765693,0.040834428
Plate3_P4_MTMR11_Imgenex,-0.096406345,0.063231458
Plate3_P5_DLG1_BD,0.007551641,0.020275088
Plate3_P6_ACADM_Novus,0.007681468,0.158204324
Plate3_P7_STIM1_BD,-0.024456177,0.059584081
Plate3_P8_ANXA13_Abnova,0.045225253,0.016757179
Plate3_P9_MCC_BD,0.065819465,0.01390297
Plate4_A10_ALDH1A1_Aviva,0.075851592,0.043723503
Plate4_A11_VDR_ProteinTech,0.065745646,0.074541918
Plate4_A12_ALOX12_Aviva,0.019890645,0.064160006
Plate4_A13_CEACAM5_ProteinTech,0.091600844,0.078088877
Plate4_A14_ARFIP2_Aviva,-0.020565897,0.025185087
Plate4_A15_S100P_ProteinTech,0.001982476,0.017562722
Plate4_A16_ATP5D_Aviva,0.030939736,0.025899966
Plate4_A17_LGALS2_ProteinTech,-0.016962453,0.034816418
Plate4_A18_ATP6V1G1_Aviva,-0.006446619,0.028727756
Plate4_A19_ARHGDIA_ProteinTech,0.164941031,0.086147929
Plate4_A20_BCL9L_Aviva,0.099703498,0.070756536
Plate4_A21_SCAMP2_ProteinTech,0.032443741,0.071436477
Plate4_A22_BCL9L_Aviva,-0.011445196,0.01665827
Plate4_A23_STOML2_ProteinTech,0.014164188,0.072479003
Plate4_A24_CA10_Aviva,0.093887589,0.091994525
Plate4_A3_CLDN4_Novus,-0.081466048,0.039011187
Plate4_A4_A2M_Aviva,-0.002923571,0.017328385
Plate4_A5_ERCC1_Novus,-0.230138439,0.182993873
Plate4_A7_PSMB2_ProteinTech,-0.133752387,0.035765303
Plate4_A8_AAMP_Aviva,0.062146404,0.020068731
Plate4_A9_TFF1_ProteinTech,-0.050321258,0.030599192
Plate4_B10_TLR2_Aviva,0.070784434,0.022914087
Plate4_B11_STMN1 (S15)_SA6_Plate,-0.047698418,0.050899577
Plate4_B12_Tsg101_Aviva,0.071386848,0.071491095
Plate4_B14_TSG101_Aviva,0.047621363,0.030124309
Plate4_B15_FKBP4_Novus,0.060998092,0.083095627
Plate4_B16_TSG101_Aviva,0.041051507,0.045958526
Plate4_B17_FKBP4_Novus,0.091063931,0.046008603
Plate4_B18_USF1_Aviva,0.077988779,0.083007424
Plate4_B19_GSK3B_Abnova,-0.025575779,0.012874096
Plate4_B2_THBS3_Aviva,0.01815021,0.032056114
Plate4_B20_VWA2_Aviva,0.059495297,0.019531484
Plate4_B21_RPS5_Abnova,0.021735761,0.034426285
Plate4_B23_GDF11_Abnova,-0.026283156,0.042638795
Plate4_B24_WAS_Aviva,0.029244248,0.028126123
Plate4_B3_UB_ChrisLoch,0.331481037,0.416023473
Plate4_B4_THBS3_Aviva,-0.049412964,0.023163924
Plate4_B6_TLR2_Aviva,0.074525232,0.015437229
Plate4_B7_JAK2 (Y1007)_SA6_Plate,-0.002674462,0.018576074
Plate4_B8_TLR2_Aviva,-0.015366666,0.012262131
Plate4_C1_RPL22L1_Santa,-0.046057507,0.026355522
Plate4_C10_CD40LG_Aviva,0.04026446,0.018266882
Plate4_C11_SPARC_Abnova,-0.009661063,0.046053682
Plate4_C12_CDH23_Aviva,0.121999072,0.110326634
Plate4_C13_PGK1_Santa,0.002284968,0.104244411
Plate4_C14_CHUK_Aviva,-0.016101818,0.045347383
Plate4_C15_JOSD2_ChrisLoch,0.186303184,0.139634957
Plate4_C16_CLCN3_Aviva,0.016471938,0.040287516
Plate4_C17_MAPK_CSignal,-0.005764885,0.101097138
Plate4_C18_CSF3_Aviva,0.004654549,0.020971806
Plate4_C19_USP3_ChrisLoch,0.181340297,0.160676627
Plate4_C2_CALB1_Aviva,0.005855762,0.016596382
Plate4_C20_CSF3_Aviva,0.056022137,0.050036328
Plate4_C21_CTNNB1(S33/37/T41)_CSignal,0.039807665,0.02149736
Plate4_C22_CSF3R_Aviva,0.116040619,0.056880692
Plate4_C23_KRT19_Dako,-0.005345721,0.05008943
Plate4_C24_CSF3R_Aviva,0.143565175,0.104307243
Plate4_C3_IQGAP2_Santa,-0.093096232,0.148279653
Plate4_C4_CALML3_Aviva,0.038748596,0.038320461
Plate4_C5_MGST1_Santa,-0.027231942,0.055597876
Plate4_C6_CCNI_Aviva,-0.023132525,0.039155532
Plate4_C7_PLBD2_Sigma,-0.071734772,0.030412491
Plate4_C8_CD160_Aviva,0.030907628,0.025469621
Plate4_C9_MUC1_NeoMarkers,0.015001297,0.121738909
Plate4_D1_PTGES3_Abnova,-0.031496334,0.018979739
Plate4_D10_ZIC3_Aviva,0.133805291,0.099978632
Plate4_D13_CCNE1_SA6_Plate,0.000118161,0.034678017
Plate4_D14_AAMP_Aviva,0.027680031,0.032370889
Plate4_D15_HOXA5_Abnova,-0.059382679,0.045031078
Plate4_D16_ACADS_Aviva,0.020530703,0.074597145
Plate4_D17_MGST1_Abnova,-0.022435507,0.041129965
Plate4_D18_ACADS_Aviva,0.020689384,0.027426579
Plate4_D19_NOV_R&D,0.043647336,0.0682302
Plate4_D2_WHSC2_Aviva,0.010557873,0.024742653
Plate4_D20_ALDH1A1_Aviva,0.078437785,0.057004924
Plate4_D21_SERPIND1_R&D,0.021132849,0.041195858
Plate4_D22_ARFIP2_Aviva,0.054827985,0.045660859
Plate4_D3_KATNB1_SA6_Plate,0.00291584,0.041741908
Plate4_D4_XRCC4_Aviva,-0.137048519,0.237682211
Plate4_D5_PPP2CA_Epitomics,-0.028967742,0.028828983
Plate4_D6_ZIC3_Aviva,0.0012465,0.009146667
Plate4_D7_PTPRC_Epitomics,0.05443443,0.038916591
Plate4_D8_ZIC3_Aviva,-0.073437677,0.042583143
Plate4_D9_PPP2CA_SA6_Plate,0.032999605,0.056877358
Plate4_E1_CDKN1B_Santa,-0.005958143,0.129989513
Plate4_E10_CUX1_Aviva,0.057329223,0.101766979
Plate4_E11_IGF1_Santa,-0.205188815,0.4890074
Plate4_E12_CUX1_Aviva,0.114048996,0.06970179
Plate4_E13_RAPGEF1_Santa,-0.275092536,0.561397253
Plate4_E15_ERBB4_Santa,-0.142262626,0.154642708
Plate4_E16_DCP1B_Aviva,0.107332668,0.06324901
Plate4_E17_HRAS_Santa,0.01054176,0.046766386
Plate4_E19_FGFR2_Santa,-0.091922374,0.169999679
Plate4_E2_CSF3R_Aviva,0.022827764,0.077885479
Plate4_E20_DGCR6_Aviva,-0.000137828,0.021010175
Plate4_E21_KRT18_Santa,0.084236289,0.199656594
Plate4_E22_DNAL4_Aviva,0.012716314,0.020856031
Plate4_E23_SOS1/2_Santa,-0.19694945,0.622667829
Plate4_E24_DPYSL3_Aviva,0.024876314,0.094117227
Plate4_E5_CCND1_Santa,0.002079508,0.069442904
Plate4_E6_CUX1_Aviva,0.034158088,0.057726564
Plate4_E7_MET_Santa,-0.083475158,0.059606508
Plate4_E8_CUX1_Aviva,0.041092391,0.048226857
Plate4_E9_CDKN1B_Santa,0.109074895,0.125883045
Plate4_F10_CALR3_Aviva,0.082307005,0.046830378
Plate4_F11_TFF3_R&D,-0.018344767,0.126585229
Plate4_F12_CCNI_Aviva,0.030871522,0.074374893
Plate4_F14_CD2_Aviva,0.003298697,0.061134238
Plate4_F15_LGALS3BP_R&D,-0.044863512,0.028343414
Plate4_F16_CD40LG_Aviva,-0.032526083,0.057118987
Plate4_F17_PTPRT_R&D,0.112936793,0.110918128
Plate4_F18_CDH23_Aviva,0.028031122,0.00987143
Plate4_F19_CCL14_R&D,-0.001357254,0.088612273
Plate4_F2_BCL2L1_Aviva,0.119004816,0.130315968
Plate4_F20_CLCN3_Aviva,0.044100117,0.055291968
Plate4_F21_PON3_R&D,0.028914178,0.113178602
Plate4_F22_CUX1_Aviva,0.025760838,0.025132071
Plate4_F23_CCL14_R&D,-0.136059744,0.079677207
Plate4_F24_CYP3A43_Aviva,0.055513391,0.050048988
Plate4_F3_IL24_R&D,0.1529004,0.081955174
Plate4_F4_CA10_Aviva,0.060549807,0.063985023
Plate4_F5_LCN1_R&D,0.026438231,0.021071018
Plate4_F6_CALB1_Aviva,-0.00933128,0.013724477
Plate4_F7_CRHR1_R&D,0.048277617,0.051481971
Plate4_F8_CALML3_Aviva,0.054177597,0.025734723
Plate4_F9_PRDX6_R&D,-0.053825726,0.119516619
Plate4_G1_FAK_Santa,-0.194224051,0.167711385
Plate4_G10_EPHB6_Aviva,0.020905551,0.059167761
Plate4_G11_EGFR_Santa,-0.049102764,0.060846674
Plate4_G12_EPHB6_Aviva,0.174356137,0.076422242
Plate4_G13_RAC1_Santa,-0.176496063,0.297833979
Plate4_G14_FN1_Aviva,0.103572187,0.065551108
Plate4_G15_SDC1_Santa,0.008227002,0.135951874
Plate4_G16_FN1_Aviva,0.021927853,0.034658536
Plate4_G17_ERBB3_Santa,-0.049060487,0.208850063
Plate4_G18_FN1_Aviva,0.074462966,0.055541537
Plate4_G19_SENP1_ChrisLoch,0.201430323,0.130630435
Plate4_G2_EIF2C2_Aviva,-0.006040573,0.076113984
Plate4_G20_FN1_Aviva,0.016012424,0.01808209
Plate4_G21_EPHA2_Santa,-0.051325036,0.055934601
Plate4_G22_FOLR3_Aviva,0.01647069,0.034280843
Plate4_G24_FOLR3_Aviva,0.034078478,0.012342415
Plate4_G3_ATXN3_ChrisLoch,0.020018057,0.105668782
Plate4_G4_EIF2C2_Aviva,0.055187641,0.026247917
Plate4_G5_EGFR_Santa,0.114637422,0.027660332
Plate4_G6_EPCAM_Aviva,0.076556667,0.018666169
Plate4_G7_CDK2_Santa,-0.108682003,0.068877614
Plate4_G8_EPCAM_Aviva,0.035776397,0.012024079
Plate4_G9_CDK4_Santa,-0.155372559,0.092648509
Plate4_H1_STK4_R&D,-0.007159319,0.113070161
Plate4_H11_HSPA8_R&D,0.0110234,0.075105889
Plate4_H12_FOXA1_Aviva,-0.015748566,0.024218723
Plate4_H13_FIGF_R&D,-0.024398155,0.026833748
Plate4_H14_FOXO1_Aviva,-0.008544919,0.059846707
Plate4_H15_FABP1_R&D,-0.010928232,0.046642142
Plate4_H16_GABARAP_Aviva,0.005162589,0.018095953
Plate4_H17_ENO2_R&D,-0.006559136,0.079599398
Plate4_H19_CRHBP_R&D,0.002654611,0.03471023
Plate4_H2_CYP3A43_Aviva,0.025240976,0.052810786
Plate4_H20_GAS7_Aviva,0.042183439,0.061279319
Plate4_H21_TNFRSF17_R&D,0.074187376,0.038105077
Plate4_H23_FABP1_R&D,-0.022568562,0.091299759
Plate4_H4_DPYSL3_Aviva,-0.051521618,0.028073664
Plate4_H5_C2_R&D,-0.023042978,0.163077055
Plate4_H6_DSCC1_Aviva,-0.046087129,0.032813703
Plate4_H7_CD5L_R&D,-0.027162142,0.112149391
Plate4_H8_FN1_Aviva,0.036916278,0.03293071
Plate4_H9_GRN_R&D,0.015652805,0.050242892
Plate4_I1_SERPINE1_Santa,-0.261832687,0.721344412
Plate4_I10_FSHB_Aviva,0.112378668,0.131988579
Plate4_I11_CBL_Santa,-0.091844501,0.247281495
Plate4_I12_GABARAP_Aviva,-0.036398613,0.044795544
Plate4_I15_GRB2_Santa,-0.164621543,0.124451467
Plate4_I16_GAS7_Aviva,0.129968959,0.068955237
Plate4_I18_HOXD13_Aviva,0.028209169,0.120677379
Plate4_I19_CDH1_Abcam,-0.044413383,0.079372875
Plate4_I20_HOXD13_Aviva,0.085300205,0.149556384
Plate4_I21_LGALS3_Abcam,-0.037948239,0.014976717
Plate4_I22_IHH_Aviva,-0.039998455,0.045547099
Plate4_I23_MYL6_Abcam,-0.01445257,0.234182449
Plate4_I24_IHH_Aviva,0.133952777,0.115629514
Plate4_I3_CDK6_Santa,-0.053407287,0.147785558
Plate4_I4_FOXO1_Aviva,0.222549474,0.103986815
Plate4_I5_RAF1_Santa,0.042769892,0.058627973
Plate4_I6_FOXO1_Aviva,0.114248328,0.084559514
Plate4_I7_ESR1_Santa,-0.03791901,0.077900932
Plate4_I8_FSHB_Aviva,0.027834182,0.067269083
Plate4_I9_HGFAC_Santa,-0.046667661,0.211773777
Plate4_J10_HDLBP_Aviva,0.031197204,0.018115136
Plate4_J11_PRDX2_R&D,-0.013724145,0.092042481
Plate4_J12_Hoxd13_Aviva,0.096824214,0.072824553
Plate4_J13_TFF3_R&D,0.48056915,3.276198225
Plate4_J14_IMPDH2_Aviva,0.106061021,0.084474535
Plate4_J15_IL6ST_R&D,-0.032504142,0.100883718
Plate4_J16_IMPDH2_Aviva,0.037521579,0.02006249
Plate4_J17_PPP2R4 (Y307)_R&D,0.053413834,0.060622723
Plate4_J18_INHA_Aviva,-0.043279585,0.075602169
Plate4_J19_THY1_R&D,-0.028942061,0.198316356
Plate4_J2_GNL3_Aviva,0.049641359,0.02704542
Plate4_J20_Itsn1_Aviva,0.069482898,0.048942486
Plate4_J21_PDPN_R&D,0.024410506,0.050676124
Plate4_J22_KLK5_Aviva,0.053379765,0.048918076
Plate4_J24_LAMB3_Aviva,-0.000376676,0.051393794
Plate4_J3_IL1B_R&D,0.038777627,0.076920138
Plate4_J4_GNL3_Aviva,0.129414491,0.040813439
Plate4_J5_IL6_R&D,0.003728201,0.055164826
Plate4_J6_GPR19_Aviva,0.020147549,0.018089662
Plate4_J7_CRKL_R&D,0.09867207,0.029262481
Plate4_J8_HDLBP_Aviva,0.006411992,0.033172519
Plate4_J9_GRN_R&D,0.066110023,0.040273954
Plate4_K1_PKM2_Abcam,0.043993729,0.026288866
Plate4_K10_ITSN1_Aviva,-0.066583407,0.048665118
Plate4_K11_SPARC_Genway,0.056342398,0.075390421
Plate4_K12_KLK5_Aviva,0.086531946,0.045905407
Plate4_K13_PLK1_HycultBio,0.141089012,0.208836879
Plate4_K14_LAMB3_Aviva,0.120378248,0.053474453
Plate4_K15_JAG1_R&D,0.036744326,0.079055726
Plate4_K16_LAMB3_Aviva,0.013594567,0.087975865
Plate4_K17_SPARCL1_R&D,-0.103559796,0.053438991
Plate4_K18_LAMB3_Aviva,0.060137159,0.095650719
Plate4_K19_SPARC_Santa,-0.050690118,0.028653392
Plate4_K2_IL3_Aviva,0.017107322,0.088317116
Plate4_K20_MEF2C_Aviva,0.027204128,0.029169105
Plate4_K21_MUC16_Collaborator,0.024590043,0.041764004
Plate4_K22_NELL2_Aviva,0.065583304,0.023646069
Plate4_K24_NFKBIE_Aviva,0.065008534,0.026132247
Plate4_K3_PKM2_Abcam,0.049715831,0.032362909
Plate4_K4_INHA_Aviva,0.056799572,0.057918613
Plate4_K5_PKM2_Abcam,0.025989479,0.046742893
Plate4_K6_Itsn1_Aviva,0.012461182,0.120585903
Plate4_K7_LGALS3_Abnova,0.088716443,0.023363853
Plate4_K8_ITSN1_Aviva,0.006798292,0.019593113
Plate4_K9_REG3A_Abnova,-0.008663373,0.114632332
Plate4_L1_CD82_R&D,-0.05703951,0.190453799
Plate4_L10_NELL2_Aviva,0.005111982,0.092719332
Plate4_L11_AFP_R&D,0.030137689,0.123413355
Plate4_L12_PAFAH1B2_Aviva,0.223010752,0.351685868
Plate4_L13_P09619_R&D,0.070728423,0.110564608
Plate4_L14_PCDH15_Aviva,0.045007318,0.029985089
Plate4_L16_PHB_Aviva,-0.041313646,0.04651277
Plate4_L18_Phb_Aviva,0.006756842,0.039798346
Plate4_L19_ALDOC_Atlas,0.100070514,0.088949779
Plate4_L2_MARVELD2_Aviva,-0.00116508,0.044656152
Plate4_L20_PHYH_Aviva,0.026760238,0.018475234
Plate4_L22_PHYH_Aviva,0.013651465,0.061866358
Plate4_L3_P04233_R&D,0.115919545,0.117414054
Plate4_L4_MSI2_Aviva,0.005177792,0.052681984
Plate4_L5_PTK2 (Y397)_R&D,0.123267079,0.053132242
