Protein,Delta,DeltaSquared
Plate3_I13_CDCA8_AvivaUV,0.100772715,0.07628925
Plate3_I15_SDC2_AvivaUV,0.104671423,0.061984402
Plate3_I16_SMAD3 (S423/425)_CSignal,-0.004154876,0.134991365
Plate3_I17_HOXC9_AvivaUV,0.079448326,0.024108765
Plate3_I18_WNT3A_CSignal,0.117588983,0.111207237
Plate3_I19_PSMB9_AvivaUV,0.127435014,0.062026955
Plate3_I20_WNT5A_CSignal,-0.050134364,0.04953373
Plate3_I21_PEBP1_AvivaUV,-0.050496781,0.019657649
Plate3_I23_CDH11_AvivaUV,0.055529207,0.07328514
Plate3_I3_KLK3_AvivaUV,-0.071658784,0.074519979
Plate3_I5_LIN28B_AvivaUV,0.093290378,0.102552529
Plate3_I6_SMAD5_CSignal,0.04270602,0.164068628
Plate3_I7_CLDN5_AvivaUV,0.141536471,0.085955197
Plate3_I8_SMAD6_CSignal,0.011219692,0.085618772
Plate3_I9_TGFB3_AvivaUV,0.09734001,0.08237706
Plate3_J10_S100A4_Abnova,-0.122976551,0.249750617
Plate3_J11_ITGA2_BD,0.001832805,0.177660038
Plate3_J12_MUC5AC_Abnova,-0.048797442,0.073156408
Plate3_J13_ITGA3_BD,-0.07730967,0.114962351
Plate3_J14_SERPINH1_Abnova,0.006682976,0.077806837
Plate3_J15_ITGA5_BD,0.031459953,0.092140781
Plate3_J16_RRAS_Abnova,-0.051392965,0.025723513
Plate3_J17_ITGAL_BD,-0.030973258,0.020649607
Plate3_J18_LAMB3_Abnova,0.039822401,0.105190669
Plate3_J19_ITGAV_BD,-0.033367947,0.071914022
Plate3_J2_GMPS_Abnova,-0.051046481,0.096599778
Plate3_J20_CROT_Abnova,-0.042225525,0.188662546
Plate3_J21_ITGB1_BD,-0.090936038,0.081877112
Plate3_J22_HISTH3D_Abnova,-0.099492473,0.12338697
Plate3_J24_MDH1_Abnova,-0.07572922,0.201124511
Plate3_J3_AKT1 (pS473/pS474)_BD,0.004010896,0.049101053
Plate3_J4_PTMS_Abnova,0.094255322,0.042094954
Plate3_J5_STAT1_BD,-0.02711071,0.123817766
Plate3_J6_TACR1_Abnova,0.071560121,0.270914846
Plate3_J7_STAT1 (pY701)_BD,0.017604861,0.084367232
Plate3_J8_VEGFA_Abnova,-0.003780051,0.073230824
Plate3_J9_FN1_BD,-0.144006795,0.166239561
Plate3_K1_NEUROD2_AvivaUV,0.061722503,0.022612027
Plate3_K10_AXIN1_CSignal,-0.031857664,0.166673757
Plate3_K11_PAK1_AvivaUV,0.029519937,0.077111205
Plate3_K12_EFNA5_Abcam,-0.056177078,0.069828216
Plate3_K13_CSF1R_AvivaUV,0.014716027,0.054103122
Plate3_K14_ITGB1_Abcam,-0.008093934,0.116838961
Plate3_K15_CDX1_AvivaUV,0.044239879,0.034469353
Plate3_K16_ITGB1_Abcam,0.01809121,0.044316142
Plate3_K17_CKAP2L_AvivaUV,0.047723442,0.018445327
Plate3_K18_ITGB1_Epitomi,0.018929697,0.107963608
Plate3_K19_WNT5A_AvivaUV,0.039731134,0.0278838
Plate3_K2_DVL2_CSignal,-0.044867999,0.02960353
Plate3_K20_ITGB1_Epitomi,0.033020788,0.054605946
Plate3_K21_NEUROD1_AvivaUV,0.029199498,0.050673357
Plate3_K24_ABL1_Abcam,0.044560175,0.129078962
Plate3_K3_TMEFF2_AvivaUV,0.054432655,0.08329317
Plate3_K4_DVL3_CSignal,0.0872233,0.045353289
Plate3_K5_IL17RB_AvivaUV,0.080832307,0.030380143
Plate3_K6_NKD1_CSignal,-0.10009253,0.200204582
Plate3_K7_MCM9_AvivaUV,-0.033937479,0.039038458
Plate3_K8_NKD2_CSignal,-0.067479443,0.148212715
Plate3_K9_ATOH7_AvivaUV,0.052274929,0.029037291
Plate3_L1_ITGB4_BD,-0.018240677,0.150346438
Plate3_L10_CNOT7_Abnova,-0.070380264,0.098388666
Plate3_L12_FGF1_Abnova,-0.021533411,0.120992275
Plate3_L13_STAT1_BD,0.037532529,0.06088244
Plate3_L14_RALBP1_Abnova,-0.072838078,0.058298389
Plate3_L15_STAT1 (pY701)_BD,-0.049286459,0.188747732
Plate3_L16_IRGM_Abnova,0.044299349,0.021735314
Plate3_L17_STAT3_BD,-0.058740489,0.04064948
Plate3_L18_AK3_Abnova,-0.057673576,0.063882898
Plate3_L19_STAT3 (pY705)_BD,-0.007542899,0.08345235
Plate3_L2_NDRG1_Abnova,0.106399483,0.167698172
Plate3_L20_GSTM5_Abnova,0.028491375,0.033275967
Plate3_L21_STAT5_BD,-0.055482501,0.082395531
Plate3_L22_ALAD_Abnova,0.034698289,0.05308667
Plate3_L23_STAT5 (pY694)_BD,-0.191327489,0.357492469
Plate3_L24_ELA3A_Abnova,0.097370788,0.051886594
Plate3_L3_MAPK1/3 (pT202/pY204)_BD,-0.023036102,0.028867968
Plate3_L4_NMI_Abnova,-0.033766528,0.065328118
Plate3_L5_MAPK8 (pan-JNK/SAPK1)_BD,-0.065891666,0.021953431
Plate3_L6_SPR_Abnova,-0.023795414,0.112879104
Plate3_L7_MAPK8 (pT183/pY185)_BD,-0.007667147,0.144871898
Plate3_L8_PPIE_Abnova,0.012805434,0.192621599
Plate3_L9_MAPK14_BD,0.006177538,0.149177092
Plate3_M10_GAS7_Sigma,0.081749879,0.103330611
Plate3_M11_SMAD4_AvivaUV,-0.053337382,0.149673712
Plate3_M12_CFL1_Sigma,0.036035439,0.130936822
Plate3_M14_DAPP1_Sigma,0.060338999,0.067305453
Plate3_M16_RGS12_Sigma,0.06329721,0.085862694
Plate3_M17_SIM1_AvivaUV,0.035082817,0.041027473
Plate3_M18_ABL1_Hyprom,-0.102343607,0.152482841
Plate3_M19_CHGB_AvivaUV,0.006681562,0.043026743
Plate3_M20_NFKB2_Hyprom,-0.119501617,0.088166385
Plate3_M21_CLDN6_AvivaUV,-0.04814708,0.098050323
Plate3_M22_DCTD_Abnova,-0.022371067,0.075656391
Plate3_M24_FAIM3_GenWay,0.031245412,0.036374073
Plate3_M3_DVL2_AvivaUV,-0.026734796,0.053649125
Plate3_M4_NDUFA10_Sigma,-0.022975675,0.06437638
Plate3_M5_AXIN1_AvivaUV,0.126374916,0.150304114
Plate3_M6_gag_Sigma,0.03140611,0.057661172
Plate3_M7_NR4A2_AvivaUV,0.09021461,0.050681179
Plate3_N10_PA2G4_Aviva,-0.027254471,0.07291659
Plate3_N11_DUSP4_BD,-0.038442901,0.092160661
Plate3_N12_UGT1A1_Aviva,0.050463287,0.094647624
Plate3_N14_CRIP2_Aviva,0.056776337,0.037502993
Plate3_N15_PTPN6_BD,0.001555907,0.052601331
Plate3_N16_HADHB_Aviva,0.06107475,0.048060905
Plate3_N17_PTPN11_BD,-0.078012859,0.09376433
Plate3_N18_SULT1C2_Aviva,0.065775003,0.017823388
Plate3_N19_PTPRA_BD,-0.070861515,0.145631256
Plate3_N2_IFI27_Abnova,0.023303782,0.047975818
Plate3_N20_MUC1_Aviva,-0.002729474,0.082310647
Plate3_N21_PTPRB_BD,0.015513499,0.108504323
Plate3_N22_CEACAM6_Aviva,0.036997322,0.059929624
Plate3_N23_SIRPA_BD,0.01160661,0.122426161
Plate3_N24_H2AFJ_Genetex,-0.026032679,0.080403828
Plate3_N3_STAT6 (pY641)_BD,0.001087166,0.060273712
Plate3_N4_FXYD3_Abnova,-0.026362483,0.027952352
Plate3_N5_PTPRC_BD,0.029654983,0.1474923
Plate3_N6_TFF1_Abnova,0.0292607,0.169886635
Plate3_N7_CDKN3_BD,-0.015476298,0.059691887
Plate3_N8_PRDX3_Abnova,-0.016990286,0.104908669
Plate3_N9_PTPRF_BD,0.071201267,0.076682291
Plate3_O10_CBPB2 (13D5)_GenWay,-0.015533523,0.114619665
Plate3_O11_MCM8_AvivaUV,0.053181586,0.019460315
Plate3_O12_METTL3_GenWay,0.074270902,0.092780096
Plate3_O13_PPP2R3B_AvivaUV,0.085323603,0.043795795
Plate3_O14_TFDP2_Sigma,0.003703287,0.142365535
Plate3_O16_MYO5A_Sigma,-0.041009701,0.058832268
Plate3_O17_RARRES3_AvivaUV,0.113728723,0.044697557
Plate3_O18_HLA-A/B/C_Sigma,0.026630871,0.066279802
Plate3_O19_CFL2_AvivaUV,0.05359903,0.045978528
Plate3_O2_C4B (complement C4 gamma chain)_GenWay,-0.082769499,0.088277098
Plate3_O20_MTA2_Sigma,0.01144382,0.033523162
Plate3_O21_CAMTA2_AvivaUV,0.087793802,0.036455914
Plate3_O22_STK17A_Sigma,-0.001117815,0.020979721
Plate3_O23_ST6GALNAC2_AvivaUV,0.089081944,0.047557609
Plate3_O24_BMF_Sigma,0.057452186,0.098122461
Plate3_O3_RGS14_AvivaUV,0.03104467,0.109899603
Plate3_O4_DSTN_GenWay,0.007959945,0.054133057
Plate3_O5_NFKBIE_AvivaUV,0.045523254,0.051286406
Plate3_O6_DSTN_GenWay,0.011214906,0.115451003
Plate3_O7_ANXA2_AvivaUV,0.063284088,0.035220137
Plate3_O8_CBPB2 (13C3)_GenWay,-0.025971991,0.088353904
Plate3_O9_EIF4A3_AvivaUV,0.073749262,0.023352784
Plate3_P1_VHR_BD,-0.00104461,0.112017926
Plate3_P12_DLAT_Abnova,0.011627517,0.09398326
Plate3_P13_TP53_BD,-0.060624202,0.066663125
Plate3_P14_LAD1_Abnova,-0.065254494,0.076806089
Plate3_P15_RB1_BD,0.009923348,0.042979401
Plate3_P16_MAT2A_Novus,0.10021197,0.109053812
Plate3_P17_RBL2_BD,-0.045293538,0.073115329
Plate3_P18_NAGLU_Abnova,-0.007264634,0.031209526
Plate3_P19_ARID4A_BD,-0.081409299,0.11336097
Plate3_P2_ARTN_Genway,-0.024007324,0.02503323
Plate3_P20_CDH3_Novus,-0.001511221,0.065033565
Plate3_P21_Akap12_BD,-0.087930321,0.08679717
Plate3_P22_CYP2C8_Abnova,-0.025760357,0.056430474
Plate3_P23_GSK3B_BD,-0.027873127,0.109428774
Plate3_P24_COPB2_Novus,-0.031973722,0.077445858
Plate3_P3_CUL2_BD,-0.058504761,0.06078956
Plate3_P4_MTMR11_Imgenex,-0.059561429,0.047053781
Plate3_P5_DLG1_BD,-0.072967098,0.055833819
Plate3_P6_ACADM_Novus,0.05302204,0.137239818
Plate3_P7_STIM1_BD,-0.056754203,0.071648613
Plate3_P8_ANXA13_Abnova,0.037873132,0.035497371
Plate3_P9_MCC_BD,-0.017813341,0.084021115
Plate4_A10_ALDH1A1_Aviva,0.09485641,0.038179102
Plate4_A12_ALOX12_Aviva,0.094769413,0.083370193
Plate4_A13_CEACAM5_ProteinTech,-0.008301752,0.114271771
Plate4_A15_S100P_ProteinTech,0.03316553,0.04015423
Plate4_A16_ATP5D_Aviva,0.050198169,0.077981313
Plate4_A17_LGALS2_ProteinTech,-0.001358823,0.143822158
Plate4_A18_ATP6V1G1_Aviva,0.044302196,0.081985142
Plate4_A20_BCL9L_Aviva,0.067583205,0.098861288
Plate4_A21_SCAMP2_ProteinTech,0.043745971,0.06280769
Plate4_A22_BCL9L_Aviva,0.018808168,0.021816989
Plate4_A23_STOML2_ProteinTech,-0.078327152,0.202596878
Plate4_A24_CA10_Aviva,0.16063888,0.111080644
Plate4_A3_CLDN4_Novus,-0.029691083,0.037589492
Plate4_A4_A2M_Aviva,0.001062029,0.025964815
Plate4_A5_ERCC1_Novus,-0.26255623,0.228344564
Plate4_A7_PSMB2_ProteinTech,-0.092488773,0.047903721
Plate4_A8_AAMP_Aviva,0.066169474,0.022733912
Plate4_A9_TFF1_ProteinTech,-0.021884796,0.027047227
Plate4_B10_TLR2_Aviva,0.093419124,0.031776794
Plate4_B11_STMN1 (S15)_SA6_Plate,-0.020814286,0.115888944
Plate4_B12_Tsg101_Aviva,0.115753673,0.089973868
Plate4_B14_TSG101_Aviva,0.066000398,0.035064658
Plate4_B15_FKBP4_Novus,0.064608657,0.062989332
Plate4_B16_TSG101_Aviva,0.057263671,0.05632023
Plate4_B17_FKBP4_Novus,0.06527574,0.08289298
Plate4_B18_USF1_Aviva,0.102950619,0.083759303
Plate4_B19_GSK3B_Abnova,-0.102712043,0.073035758
Plate4_B2_THBS3_Aviva,0.025921316,0.037498322
Plate4_B20_VWA2_Aviva,0.041919362,0.026817071
Plate4_B21_RPS5_Abnova,-0.076981545,0.153453562
Plate4_B23_GDF11_Abnova,-0.094999288,0.091087235
Plate4_B24_WAS_Aviva,0.075653761,0.061483268
Plate4_B3_UB_ChrisLoch,0.191503375,0.276840086
Plate4_B4_THBS3_Aviva,-0.037580781,0.025563749
Plate4_B7_JAK2 (Y1007)_SA6_Plate,-0.06024068,0.051377194
Plate4_B8_TLR2_Aviva,-0.044432236,0.016599281
Plate4_C1_RPL22L1_Santa,-0.005598173,0.063514164
Plate4_C10_CD40LG_Aviva,0.018325401,0.013947178
Plate4_C11_SPARC_Abnova,0.031621807,0.061331099
Plate4_C12_CDH23_Aviva,0.173123463,0.110891595
Plate4_C13_PGK1_Santa,0.015017071,0.081156889
Plate4_C14_CHUK_Aviva,0.072195382,0.099155233
Plate4_C15_JOSD2_ChrisLoch,0.141365188,0.118919246
Plate4_C16_CLCN3_Aviva,0.057029326,0.041215074
Plate4_C17_MAPK_CSignal,-0.01276051,0.139051109
Plate4_C18_CSF3_Aviva,0.013584012,0.02169551
Plate4_C19_USP3_ChrisLoch,0.177636802,0.138452588
Plate4_C2_CALB1_Aviva,0.067236603,0.109790778
Plate4_C20_CSF3_Aviva,0.046879339,0.041088135
Plate4_C21_CTNNB1(S33/37/T41)_CSignal,0.04572063,0.030593202
Plate4_C22_CSF3R_Aviva,0.070159819,0.066829753
Plate4_C23_KRT19_Dako,0.008201238,0.036928181
Plate4_C24_CSF3R_Aviva,0.109778889,0.091855801
Plate4_C3_IQGAP2_Santa,-0.036935167,0.126023039
Plate4_C4_CALML3_Aviva,0.055630015,0.029983432
Plate4_C5_MGST1_Santa,-0.131749843,0.17943889
Plate4_C6_CCNI_Aviva,0.006107109,0.032749873
Plate4_C7_PLBD2_Sigma,-0.046322273,0.025754694
Plate4_C8_CD160_Aviva,0.024930695,0.077054674
Plate4_C9_MUC1_NeoMarkers,0.03766605,0.096801701
Plate4_D1_PTGES3_Abnova,-0.080316139,0.058056483
Plate4_D10_ZIC3_Aviva,0.147248681,0.126922795
Plate4_D13_CCNE1_SA6_Plate,0.0711674,0.096421895
Plate4_D14_AAMP_Aviva,0.048678055,0.041320889
Plate4_D15_HOXA5_Abnova,-0.093274575,0.0921621
Plate4_D16_ACADS_Aviva,0.075165883,0.085806408
Plate4_D17_MGST1_Abnova,-0.040378586,0.053662646
Plate4_D18_ACADS_Aviva,0.101126569,0.091639627
Plate4_D19_NOV_R&D,0.03691528,0.07164932
Plate4_D2_WHSC2_Aviva,0.051413878,0.040130374
Plate4_D20_ALDH1A1_Aviva,0.099801959,0.059798881
Plate4_D21_SERPIND1_R&D,0.036448006,0.042656803
Plate4_D22_ARFIP2_Aviva,0.118041126,0.065549618
Plate4_D3_KATNB1_SA6_Plate,-0.028341105,0.035294846
Plate4_D4_XRCC4_Aviva,-0.023031971,0.203758856
Plate4_D5_PPP2CA_Epitomics,-0.031944958,0.024786753
Plate4_D6_ZIC3_Aviva,0.014613683,0.011279829
Plate4_D7_PTPRC_Epitomics,0.006081012,0.067705306
Plate4_D8_ZIC3_Aviva,0.021483461,0.06916819
Plate4_E1_CDKN1B_Santa,-0.007031007,0.107540274
Plate4_E11_IGF1_Santa,-0.11052221,0.42105174
Plate4_E12_CUX1_Aviva,0.113073717,0.053751917
Plate4_E13_RAPGEF1_Santa,-0.203013308,0.416024447
Plate4_E15_ERBB4_Santa,-0.130744685,0.17478707
Plate4_E16_DCP1B_Aviva,0.125463697,0.070118315
Plate4_E17_HRAS_Santa,-0.02536511,0.042690607
Plate4_E19_FGFR2_Santa,-0.031597007,0.129680239
Plate4_E20_DGCR6_Aviva,0.053395056,0.045240761
Plate4_E21_KRT18_Santa,0.005792657,0.186701557
Plate4_E22_DNAL4_Aviva,-0.005502674,0.027451488
Plate4_E23_SOS1/2_Santa,-0.023176951,0.457744623
Plate4_E24_DPYSL3_Aviva,0.072276668,0.119153839
Plate4_E5_CCND1_Santa,-0.059536807,0.080237726
Plate4_E6_CUX1_Aviva,0.032338587,0.046602024
Plate4_E7_MET_Santa,-0.094938287,0.054040915
Plate4_E8_CUX1_Aviva,0.080124191,0.05817804
Plate4_E9_CDKN1B_Santa,0.058762612,0.114274884
Plate4_F10_CALR3_Aviva,0.088509486,0.062048783
Plate4_F11_TFF3_R&D,0.000589933,0.162466103
Plate4_F12_CCNI_Aviva,0.035055975,0.06018885
Plate4_F14_CD2_Aviva,0.023190014,0.070441883
Plate4_F15_LGALS3BP_R&D,-0.005868484,0.035860785
Plate4_F16_CD40LG_Aviva,-0.006541531,0.044280699
Plate4_F17_PTPRT_R&D,0.112345511,0.115349018
Plate4_F18_CDH23_Aviva,0.044888474,0.026682543
Plate4_F19_CCL14_R&D,-0.010242374,0.130210352
Plate4_F2_BCL2L1_Aviva,0.093471596,0.094245641
Plate4_F20_CLCN3_Aviva,0.037668944,0.159254813
Plate4_F21_PON3_R&D,0.064387556,0.08997879
Plate4_F22_CUX1_Aviva,0.048367686,0.028528624
Plate4_F23_CCL14_R&D,-0.091528394,0.079667787
Plate4_F24_CYP3A43_Aviva,0.09001281,0.08996134
Plate4_F3_IL24_R&D,0.127796902,0.094806242
Plate4_F4_CA10_Aviva,0.071797755,0.053608703
Plate4_F5_LCN1_R&D,0.090153096,0.07609577
Plate4_F6_CALB1_Aviva,0.057314702,0.071779403
Plate4_F7_CRHR1_R&D,0.039109762,0.050180648
Plate4_F8_CALML3_Aviva,0.03501398,0.060103422
Plate4_F9_PRDX6_R&D,0.049105434,0.097533067
Plate4_G1_FAK_Santa,-0.108214983,0.139937713
Plate4_G10_EPHB6_Aviva,0.057509227,0.056895046
Plate4_G11_EGFR_Santa,-0.065013518,0.057405294
Plate4_G12_EPHB6_Aviva,0.139738408,0.058571521
Plate4_G13_RAC1_Santa,-0.124446867,0.225022885
Plate4_G14_FN1_Aviva,0.122033582,0.075258986
Plate4_G15_SDC1_Santa,-0.001428339,0.132506013
Plate4_G16_FN1_Aviva,0.017722145,0.033460733
Plate4_G17_ERBB3_Santa,-0.020163734,0.154171809
Plate4_G18_FN1_Aviva,0.06968813,0.042200852
Plate4_G19_SENP1_ChrisLoch,0.115533096,0.097129945
Plate4_G2_EIF2C2_Aviva,0.079484251,0.112733189
Plate4_G20_FN1_Aviva,-0.014377751,0.018365329
Plate4_G21_EPHA2_Santa,0.009715235,0.048374458
Plate4_G22_FOLR3_Aviva,0.011399458,0.028102723
Plate4_G24_FOLR3_Aviva,0.009555766,0.016991275
Plate4_G3_ATXN3_ChrisLoch,-0.001470149,0.099166812
Plate4_G4_EIF2C2_Aviva,0.070007434,0.034610093
Plate4_G5_EGFR_Santa,0.092815248,0.031109917
Plate4_G6_EPCAM_Aviva,0.072500852,0.022639894
Plate4_G7_CDK2_Santa,-0.045986422,0.05200597
Plate4_G8_EPCAM_Aviva,0.014397776,0.010058991
Plate4_G9_CDK4_Santa,-0.069159667,0.07079551
Plate4_H1_STK4_R&D,0.053459609,0.088164821
Plate4_H11_HSPA8_R&D,0.118117217,0.136886196
Plate4_H12_FOXA1_Aviva,0.072241927,0.047696202
Plate4_H13_FIGF_R&D,0.018523792,0.029100322
Plate4_H14_FOXO1_Aviva,0.000290096,0.049794093
Plate4_H15_FABP1_R&D,0.037281148,0.063193579
Plate4_H16_GABARAP_Aviva,0.036838121,0.022555533
Plate4_H17_ENO2_R&D,0.027635536,0.066015376
Plate4_H19_CRHBP_R&D,0.064763807,0.051390759
Plate4_H2_CYP3A43_Aviva,0.068880349,0.05957498
Plate4_H20_GAS7_Aviva,0.079360975,0.060847315
Plate4_H21_TNFRSF17_R&D,0.063686472,0.079458372
Plate4_H23_FABP1_R&D,0.098881695,0.179945388
Plate4_H4_DPYSL3_Aviva,0.039510231,0.062703459
Plate4_H5_C2_R&D,-0.052693241,0.139857524
Plate4_H6_DSCC1_Aviva,-0.018050786,0.037769178
Plate4_H7_CD5L_R&D,0.012633235,0.103829313
Plate4_H8_FN1_Aviva,-0.001144517,0.032828901
Plate4_H9_GRN_R&D,0.09546448,0.103751728
Plate4_I1_SERPINE1_Santa,-0.238721052,0.530650882
Plate4_I10_FSHB_Aviva,0.085312555,0.102121712
Plate4_I11_CBL_Santa,-0.06086201,0.252208204
Plate4_I12_GABARAP_Aviva,0.053886244,0.06434079
Plate4_I15_GRB2_Santa,-0.117236572,0.089856049
Plate4_I16_GAS7_Aviva,0.099769165,0.078529154
Plate4_I18_HOXD13_Aviva,0.053808261,0.101179765
Plate4_I19_CDH1_Abcam,-0.014311123,0.059840807
Plate4_I20_HOXD13_Aviva,0.119636575,0.126196539
Plate4_I21_LGALS3_Abcam,-0.032643572,0.034891918
Plate4_I22_IHH_Aviva,0.050371461,0.099092403
Plate4_I23_MYL6_Abcam,0.091267294,0.26630292
Plate4_I24_IHH_Aviva,0.135507931,0.116464612
Plate4_I3_CDK6_Santa,-0.016223819,0.113147772
Plate4_I4_FOXO1_Aviva,0.210228866,0.109975206
Plate4_I5_RAF1_Santa,0.040182122,0.065573787
Plate4_I6_FOXO1_Aviva,0.157046895,0.094975503
Plate4_I7_ESR1_Santa,-0.075087872,0.091625933
Plate4_I8_FSHB_Aviva,0.016695539,0.070724689
Plate4_I9_HGFAC_Santa,-0.040560894,0.155955372
Plate4_J10_HDLBP_Aviva,0.082439981,0.038703796
Plate4_J11_PRDX2_R&D,0.009851287,0.08121431
Plate4_J12_Hoxd13_Aviva,0.089190069,0.088353284
Plate4_J13_TFF3_R&D,0.302804737,2.045777237
Plate4_J14_IMPDH2_Aviva,0.122495891,0.078187984
Plate4_J15_IL6ST_R&D,-0.048456356,0.084925347
Plate4_J16_IMPDH2_Aviva,0.0320835,0.05142838
Plate4_J17_PPP2R4 (Y307)_R&D,0.059032129,0.077261427
Plate4_J18_INHA_Aviva,-0.007404161,0.057666701
Plate4_J19_THY1_R&D,0.103640591,0.324175256
Plate4_J2_GNL3_Aviva,0.041621038,0.029809103
Plate4_J20_Itsn1_Aviva,0.014942555,0.051217517
Plate4_J21_PDPN_R&D,0.092437705,0.058766548
Plate4_J22_KLK5_Aviva,0.046486768,0.045687484
Plate4_J24_LAMB3_Aviva,0.061652487,0.055502611
Plate4_J3_IL1B_R&D,0.060939522,0.070371294
Plate4_J4_GNL3_Aviva,0.088776344,0.040298751
Plate4_J5_IL6_R&D,0.002016521,0.047333178
Plate4_J6_GPR19_Aviva,0.048155887,0.063164361
Plate4_J7_CRKL_R&D,0.115519749,0.062510154
Plate4_J8_HDLBP_Aviva,-0.027107315,0.04949958
Plate4_J9_GRN_R&D,0.05083855,0.034694226
Plate4_K1_PKM2_Abcam,-0.001446818,0.028499796
Plate4_K10_ITSN1_Aviva,0.041025778,0.131193548
Plate4_K11_SPARC_Genway,0.000761192,0.075541242
Plate4_K12_KLK5_Aviva,0.097486476,0.03957427
Plate4_K13_PLK1_HycultBio,0.16713811,0.174098028
Plate4_K14_LAMB3_Aviva,0.127798136,0.046848303
Plate4_K15_JAG1_R&D,0.00713707,0.063058033
Plate4_K16_LAMB3_Aviva,0.076161124,0.076014029
Plate4_K17_SPARCL1_R&D,-0.048613877,0.041462578
Plate4_K18_LAMB3_Aviva,0.071614186,0.073366936
Plate4_K19_SPARC_Santa,-0.045849921,0.050378411
Plate4_K2_IL3_Aviva,0.071447788,0.077894926
Plate4_K20_MEF2C_Aviva,0.047661634,0.036219477
Plate4_K21_MUC16_Collaborator,0.028927651,0.036593321
Plate4_K22_NELL2_Aviva,0.067025638,0.045086516
Plate4_K24_NFKBIE_Aviva,0.150610813,0.079604842
Plate4_K3_PKM2_Abcam,-0.026083147,0.063331352
Plate4_K4_INHA_Aviva,0.05495389,0.051245952
Plate4_K5_PKM2_Abcam,0.014364492,0.040683637
Plate4_K6_Itsn1_Aviva,0.043267882,0.088090516
Plate4_K7_LGALS3_Abnova,0.061131372,0.021375341
Plate4_K8_ITSN1_Aviva,-0.009703618,0.017698483
Plate4_K9_REG3A_Abnova,-0.00735955,0.075666192
Plate4_L1_CD82_R&D,0.0283122,0.152534006
Plate4_L10_NELL2_Aviva,0.105030628,0.137190044
Plate4_L11_AFP_R&D,0.065898845,0.131535973
Plate4_L12_PAFAH1B2_Aviva,0.143993195,0.265166969
Plate4_L13_P09619_R&D,0.068453126,0.088379323
Plate4_L14_PCDH15_Aviva,0.061128144,0.041932018
Plate4_L16_PHB_Aviva,-0.026911914,0.049113144
Plate4_L18_Phb_Aviva,0.111593514,0.103352365
Plate4_L19_ALDOC_Atlas,0.063488116,0.105480316
Plate4_L2_MARVELD2_Aviva,0.065264354,0.060367467
Plate4_L20_PHYH_Aviva,0.047560434,0.024437989
Plate4_L22_PHYH_Aviva,0.064046891,0.086594967
Plate4_L3_P04233_R&D,0.167505756,0.128866677
Plate4_L4_MSI2_Aviva,0.027067705,0.063816268
Plate4_L5_PTK2 (Y397)_R&D,0.127606154,0.079154809
Plate4_L7_SSEA-4(ESC marker/carbohydrate)_R&D,-0.045075818,0.280472699
Plate4_L8_MSLN_Aviva,0.083476649,0.08142384
Plate4_L9_SSEA-4(ESC marker/carbohydrate)_R&D,-0.113677718,0.136747576
Plate4_M1_MUC16_Collaborator,0.004188256,0.172970305
Plate4_M10_PHB_Aviva,0.039300602,0.027668357
Plate4_M11_NDUFA12_Genetex,0.003891879,0.068951541
Plate4_M13_NDRG1_Abnova,0.050986548,0.133608375
Plate4_M15_RAP1A_Santa,0.052920182,0.104640027
Plate4_M17_RALA_BD,-0.009045198,0.06395158
Plate4_M18_PKNOX1_Aviva,0.103917182,0.08012524
Plate4_M19_USP4_ChrisLoch,0.162343522,0.210585047
Plate4_M20_PRKCQ_Aviva,0.035170664,0.017350544
Plate4_M21_PLP_ChrisLoch,0.115358614,0.129082457
Plate4_M22_PRKCQ_Aviva,0.085578055,0.041257464
Plate4_M23_SSEL_ChrisLoch,0.162801959,0.168516341
Plate4_M24_PRKCZ_Aviva,0.077261469,0.058681204
Plate4_M3_CD24_MadeHere,0.155007526,0.167786049
Plate4_M4_NTRK1_Aviva,0.060407975,0.077917789
Plate4_M5_CD24_MadeHere,-0.046916854,0.063845181
Plate4_M6_PARP1_Aviva,0.064389312,0.087710664
Plate4_M7_SPINT2_R&D,-0.080108311,0.079756005
Plate4_M8_PCDH15_Aviva,0.060050564,0.063598579
Plate4_M9_ATP5D_Genetex,0.021909626,0.087572123
Plate4_N10_RAB2B_Aviva,0.022033321,0.028733388
Plate4_N11_ZYX_Sigma,0.016784007,0.037304974
Plate4_N12_Rap1a_Aviva,0.044547203,0.075395766
Plate4_N13_PARK7_Sigma,-0.045734273,0.051371347
Plate4_N14_RYBP_Aviva,0.069650675,0.04829177
Plate4_N15_GAPDH_Sigma,-0.120368905,0.17880971
Plate4_N16_Rybp_Aviva,0.043464794,0.045765497
Plate4_N17_KATNB1_Sigma,0.024289222,0.105658725
Plate4_N18_SDF4_Aviva,0.047420012,0.037017975
Plate4_N19_ZYX_Sigma,0.020459916,0.035265199
Plate4_N2_PKNOX1_Aviva,0.065782097,0.050517949
Plate4_N20_SLC30A8_Aviva,0.070205493,0.064065539
Plate4_N21_STIP1_Sigma,-0.058878732,0.085904555
Plate4_N24_SOCS7_Aviva,0.021168895,0.031134536
Plate4_N3_MAPRE2_Proteintech,0.005496672,0.087500959
Plate4_N4_PPIL3_Aviva,0.040584111,0.096801484
Plate4_N5_ALDOA_Proteintech,-0.055523006,0.062753525
Plate4_N6_PRKCZ_Aviva,-0.080032462,0.026438346
Plate4_N7_CRKL_Sigma,0.068099156,0.042035007
