Protein,Delta,DeltaSquared
Plate3_F1_SNX13_AvivaUV,0.122530466,0.037782798
Plate3_F11_APOL6_AvivaUV,0.058004358,0.056024392
Plate3_F12_FGG_Abgent,-0.389567052,0.263478227
Plate3_F13_ANXA11_AvivaUV,0.088171493,0.03336032
Plate3_F14_GCAT_Abgent,0.04356398,0.012259601
Plate3_F15_ADAMTS19_AvivaUV,0.065325982,0.062503356
Plate3_F16_DCPS_Abnova,-0.040487615,0.073532155
Plate3_F17_FAM48A_AvivaUV,0.083176249,0.079031107
Plate3_F18_RBBP4_Abnova,-0.010263195,0.05825003
Plate3_F19_SFRS14_AvivaUV,-0.020584257,0.039663058
Plate3_F2_IGF2R_Abcam,0.081252367,0.07165332
Plate3_F20_MUC1_Abnova,0.065706157,0.014396178
Plate3_F21_APOF_AvivaUV,-0.030395934,0.035163755
Plate3_F22_CEACAM5_Abnova,-0.005662171,0.059277187
Plate3_F23_BAD_BD,-0.029070476,0.083855461
Plate3_F24_ANP32A_Abnova,0.091787238,0.232775274
Plate3_F3_TFAP2E_AvivaUV,0.024177072,0.013818806
Plate3_F4_PRDX3_Abcam,-0.200214092,0.115081741
Plate3_F5_CLDN18_AvivaUV,0.02143215,0.050664953
Plate3_F6_ANXA4_Abcam,-0.001304467,0.016730794
Plate3_F7_RGS20_AvivaUV,0.017417076,0.020366318
Plate3_F8_F2_Abcam,0.037103784,0.022916298
Plate3_F9_NFKBIL1_AvivaUV,-0.090854773,0.045876199
Plate3_G1_SERPINA3_AvivaUV,-0.145244027,0.032984736
Plate3_G10_MAP2K1 (S217/221)_CSignal,-0.01103699,0.044387364
Plate3_G11_LGALS8_AvivaUV,-0.046837802,0.067027523
Plate3_G12_MAPK1/3 (T202/Y204)_CSignal,-0.0050379,0.070867707
Plate3_G13_IGF2_AvivaUV,-0.089133154,0.068627686
Plate3_G14_RPS6KA2 (S380)_CSignal,0.146388676,0.114300969
Plate3_G15_APOE_AvivaUV,-0.147733312,0.170313671
Plate3_G16_MAP2K4 (T261)_CSignal,0.030371202,0.069069273
Plate3_G17_CDKN1B_AvivaUV,-0.034412085,0.009352548
Plate3_G18_ATF2 (T71)_CSignal,0.085730146,0.086431569
Plate3_G19_FGF1_AvivaUV,-0.021297349,0.016167409
Plate3_G2_ATF2 (T71)_CSignal,-0.15655946,0.1337667
Plate3_G20_MAPK8 (T183/Y185)_CSignal,0.071531402,0.059458507
Plate3_G21_IL3_AvivaUV,0.031083891,0.069706635
Plate3_G22_JUN (S63)_CSignal,-0.010991255,0.104180588
Plate3_G23_SHC1_AvivaUV,0.012532651,0.103978079
Plate3_G24_SMAD5 (S463/465)_CSignal,-0.100914969,0.1448055
Plate3_G3_NPY1R_AvivaUV,-0.001631019,0.012158715
Plate3_G4_HSPB1 (S82)_CSignal,0.024060413,0.204732069
Plate3_G5_MUC7_AvivaUV,-0.030848922,0.024106207
Plate3_G6_MAPKAPK2 (T334)_CSignal,-0.030198424,0.093949837
Plate3_G7_TAF11_AvivaUV,-0.016399555,0.032420319
Plate3_G8_RAF1 (S338)_CSignal,0.025618534,0.044470428
Plate3_G9_CSNK1A1_AvivaUV,0.098170935,0.054276919
Plate3_H1_BAG1_BD,-0.108459011,0.199264361
Plate3_H10_VDR_Abnova,0.053192038,0.040747583
Plate3_H11_BECN1_BD,-0.048640326,0.038124119
Plate3_H12_ANP32B_Abnova,0.147107982,0.110437869
Plate3_H13_BID_BD,0.039621729,0.019580844
Plate3_H14_DPM1_Abnova,0.105802161,0.153955543
Plate3_H15_BID_BD,-0.075377497,0.116870353
Plate3_H16_VPS25_Abnova,-0.143036993,0.093674563
Plate3_H17_EGFR_BD,-0.204527938,0.132657044
Plate3_H18_CTSE_Abnova,-0.081821463,0.018728336
Plate3_H19_EGFR (activated)_BD,-0.119260855,0.088482072
Plate3_H2_EPHX1_Abnova,-0.089938548,0.030507509
Plate3_H20_SEPT5_Abnova,-0.061545556,0.018746752
Plate3_H21_MAPK3_BD,0.04829651,0.007090924
Plate3_H22_DNAJC10_Abnova,0.066227515,0.020572419
Plate3_H23_MAPK1/3 (pT202/pY204)_BD,-0.085982753,0.028811386
Plate3_H24_DPP7_Abnova,-0.203034874,0.094148339
Plate3_H3_BAX_BD,-0.188606579,0.056770133
Plate3_H4_LAMB3_Abnova,-0.22640719,0.074129112
Plate3_H5_BCL2_BD,-0.133585889,0.056498226
Plate3_H6_ANXA2_Abnova,-0.056207887,0.026083969
Plate3_H7_BCL2L1_BD,-0.007780959,0.021262535
Plate3_H8_DDEF1_Abnova,-0.125337743,0.03860657
Plate3_H9_BCL2L1_BD,-0.159051931,0.08598901
Plate3_I1_FGF9_AvivaUV,0.051020925,0.102369064
Plate3_I10_SMAD2_CSignal,0.107262714,0.043122446
Plate3_I11_DLL3_AvivaUV,0.074333963,0.060101013
Plate3_I12_SMAD1_CSignal,0.157874748,0.218326781
Plate3_I13_CDCA8_AvivaUV,-0.05458995,0.109801685
Plate3_I15_SDC2_AvivaUV,0.085233132,0.072710953
Plate3_I16_SMAD3 (S423/425)_CSignal,0.127212348,0.024685293
Plate3_I17_HOXC9_AvivaUV,0.062374771,0.01559378
Plate3_I18_WNT3A_CSignal,0.038865582,0.154086921
Plate3_I19_PSMB9_AvivaUV,-0.006476757,0.013729269
Plate3_I20_WNT5A_CSignal,-0.113275223,0.113446708
Plate3_I21_PEBP1_AvivaUV,-0.089873305,0.020584883
Plate3_I23_CDH11_AvivaUV,-0.039594805,0.052489768
Plate3_I3_KLK3_AvivaUV,-0.048066299,0.005948187
Plate3_I5_LIN28B_AvivaUV,-0.042777161,0.048638553
Plate3_I6_SMAD5_CSignal,0.068759408,0.148216603
Plate3_I7_CLDN5_AvivaUV,0.077122608,0.050882229
Plate3_I8_SMAD6_CSignal,-0.072427554,0.054529514
Plate3_I9_TGFB3_AvivaUV,0.143570693,0.068735624
Plate3_J1_AKT1_BD,-0.070427484,0.026684116
Plate3_J10_S100A4_Abnova,-0.077908978,0.10257663
Plate3_J11_ITGA2_BD,0.067992798,0.117803246
Plate3_J12_MUC5AC_Abnova,-0.022630091,0.073947209
Plate3_J13_ITGA3_BD,-0.012344134,0.0503184
Plate3_J14_SERPINH1_Abnova,-0.164492633,0.043868429
Plate3_J15_ITGA5_BD,-0.048561497,0.105301001
Plate3_J16_RRAS_Abnova,0.008758558,0.047346217
Plate3_J17_ITGAL_BD,-0.05352412,0.047214485
Plate3_J18_LAMB3_Abnova,-0.028239144,0.025103613
Plate3_J19_ITGAV_BD,0.037517648,0.012515339
Plate3_J2_GMPS_Abnova,-0.044940357,0.046386956
Plate3_J20_CROT_Abnova,-0.214400806,0.161106485
Plate3_J21_ITGB1_BD,-0.208504383,0.063018781
Plate3_J22_HISTH3D_Abnova,-0.103969761,0.09298771
Plate3_J24_MDH1_Abnova,0.00386791,0.152945187
Plate3_J3_AKT1 (pS473/pS474)_BD,-0.028346553,0.103173181
Plate3_J4_PTMS_Abnova,0.024542394,0.023113655
Plate3_J5_STAT1_BD,-0.197226307,0.217129698
Plate3_J6_TACR1_Abnova,0.100865442,0.110062576
Plate3_J7_STAT1 (pY701)_BD,-0.089783712,0.112608335
Plate3_J8_VEGFA_Abnova,-0.036926901,0.113265872
Plate3_J9_FN1_BD,-0.141899969,0.121838673
Plate3_K1_NEUROD2_AvivaUV,-0.104086319,0.036528351
Plate3_K10_AXIN1_CSignal,0.013884839,0.041885616
Plate3_K11_PAK1_AvivaUV,0.007436604,0.069249736
Plate3_K12_EFNA5_Abcam,-0.03221512,0.03450158
Plate3_K13_CSF1R_AvivaUV,-0.081373786,0.060223209
Plate3_K14_ITGB1_Abcam,0.141719269,0.161002109
Plate3_K15_CDX1_AvivaUV,0.002681364,0.020821614
Plate3_K16_ITGB1_Abcam,0.001277594,0.048800907
Plate3_K17_CKAP2L_AvivaUV,0.053470621,0.011606299
Plate3_K18_ITGB1_Epitomi,-0.109663363,0.079284947
Plate3_K19_WNT5A_AvivaUV,0.059209851,0.033284525
Plate3_K2_DVL2_CSignal,-0.018790807,0.016747351
Plate3_K20_ITGB1_Epitomi,-0.146858179,0.071624525
Plate3_K21_NEUROD1_AvivaUV,-0.053589664,0.019861071
Plate3_K22_PLA2G5_Sigma,0.015489082,0.089988327
Plate3_K23_MUC5AC_AvivaUV,0.095399502,0.022672974
Plate3_K24_ABL1_Abcam,0.007879529,0.041658141
Plate3_K3_TMEFF2_AvivaUV,0.064088835,0.028197859
Plate3_K4_DVL3_CSignal,0.036580432,0.109904041
Plate3_K5_IL17RB_AvivaUV,0.011850418,0.006430936
Plate3_K6_NKD1_CSignal,-0.072157775,0.048573724
Plate3_K7_MCM9_AvivaUV,-0.02209663,0.005320861
Plate3_K8_NKD2_CSignal,-0.180743733,0.102172499
Plate3_K9_ATOH7_AvivaUV,-0.072345757,0.023267139
Plate3_L1_ITGB4_BD,-0.057605466,0.0111703
Plate3_L10_CNOT7_Abnova,-0.101189654,0.061697021
Plate3_L11_MAPK14_BD,0.047494174,0.078512326
Plate3_L12_FGF1_Abnova,-0.112990051,0.042979852
Plate3_L13_STAT1_BD,-0.244717071,0.094258242
Plate3_L14_RALBP1_Abnova,0.094388069,0.033249408
Plate3_L15_STAT1 (pY701)_BD,-0.186020439,0.204088631
Plate3_L16_IRGM_Abnova,0.049056172,0.032308182
Plate3_L17_STAT3_BD,-0.142612917,0.059161042
Plate3_L18_AK3_Abnova,-0.056598139,0.035024383
Plate3_L19_STAT3 (pY705)_BD,-0.062594342,0.062357658
Plate3_L2_NDRG1_Abnova,0.049517789,0.130144793
Plate3_L20_GSTM5_Abnova,-0.061998484,0.031380377
Plate3_L21_STAT5_BD,-0.076017169,0.122067511
Plate3_L22_ALAD_Abnova,-0.083635591,0.101769805
Plate3_L23_STAT5 (pY694)_BD,-0.0617105,0.085781899
Plate3_L24_ELA3A_Abnova,0.029857348,0.038351971
Plate3_L3_MAPK1/3 (pT202/pY204)_BD,-0.122176469,0.040894275
Plate3_L4_NMI_Abnova,-0.006611853,0.127081258
Plate3_L5_MAPK8 (pan-JNK/SAPK1)_BD,-0.123724349,0.029205801
Plate3_L6_SPR_Abnova,-0.041627707,0.101676227
Plate3_L7_MAPK8 (pT183/pY185)_BD,-0.138047811,0.07907236
Plate3_L8_PPIE_Abnova,0.088770232,0.036638114
Plate3_L9_MAPK14_BD,-0.095938658,0.053464979
Plate3_M1_MTA3_AvivaUV,-0.103168293,0.284914008
Plate3_M10_GAS7_Sigma,0.06735818,0.017375023
Plate3_M11_SMAD4_AvivaUV,0.050383317,0.105704426
Plate3_M13_RB1_AvivaUV,-0.166158496,0.20205226
Plate3_M14_DAPP1_Sigma,-0.1874988,0.115322665
Plate3_M16_RGS12_Sigma,-0.130823539,0.115877246
Plate3_M17_SIM1_AvivaUV,0.012277589,0.00127148
Plate3_M18_ABL1_Hyprom,0.032312376,0.044843654
Plate3_M19_CHGB_AvivaUV,-0.006533573,0.021723085
Plate3_M2_CCND3_Hyprom,0.129273146,0.088126536
Plate3_M20_NFKB2_Hyprom,-0.144889288,0.066252341
Plate3_M21_CLDN6_AvivaUV,-0.141316439,0.154239017
Plate3_M22_DCTD_Abnova,0.112996199,0.093586878
Plate3_M23_PRKDC_AvivaUV,-0.036288393,0.438517975
Plate3_M24_FAIM3_GenWay,0.085233094,0.024058019
Plate3_M3_DVL2_AvivaUV,-0.063544754,0.026170574
Plate3_M4_NDUFA10_Sigma,-0.079228942,0.034722685
Plate3_M5_AXIN1_AvivaUV,-0.264240296,0.378368157
Plate3_M6_gag_Sigma,-0.089675483,0.030560583
Plate3_M7_NR4A2_AvivaUV,-0.107709694,0.118861674
Plate3_M8_UME6_Sigma,-0.135002004,0.154622682
Plate3_N1_STAT6_BD,-0.032396998,0.05179418
Plate3_N10_PA2G4_Aviva,-0.02189833,0.032404223
Plate3_N11_DUSP4_BD,-0.11236719,0.077032301
Plate3_N12_UGT1A1_Aviva,0.02172812,0.026919599
Plate3_N13_PTPN1_BD,-0.038275568,0.066687475
Plate3_N14_CRIP2_Aviva,-0.006518362,0.035113276
Plate3_N15_PTPN6_BD,0.001882825,0.007570686
Plate3_N16_HADHB_Aviva,0.139653226,0.062349583
Plate3_N17_PTPN11_BD,-0.101732946,0.20292598
Plate3_N18_SULT1C2_Aviva,0.037413335,0.019340114
Plate3_N19_PTPRA_BD,-0.044010954,0.023486142
Plate3_N2_IFI27_Abnova,0.031553512,0.020245176
Plate3_N20_MUC1_Aviva,-0.080560554,0.056809087
Plate3_N21_PTPRB_BD,-0.148754588,0.176812217
Plate3_N22_CEACAM6_Aviva,0.091924019,0.022412596
Plate3_N23_SIRPA_BD,-0.190146714,0.19889069
Plate3_N24_H2AFJ_Genetex,-0.042577187,0.035468645
Plate3_N3_STAT6 (pY641)_BD,0.033528715,0.04343296
Plate3_N4_FXYD3_Abnova,-0.024317161,0.047347122
Plate3_N5_PTPRC_BD,-0.099006653,0.301992772
Plate3_N6_TFF1_Abnova,-0.063207357,0.176300895
Plate3_N7_CDKN3_BD,0.065697618,0.022191665
Plate3_N8_PRDX3_Abnova,-0.081383695,0.049018514
Plate3_N9_PTPRF_BD,-0.055985063,0.080200202
Plate3_O10_CBPB2 (13D5)_GenWay,-0.003671555,0.132386307
Plate3_O11_MCM8_AvivaUV,0.076057584,0.024263728
Plate3_O12_METTL3_GenWay,-0.028113056,0.021377601
Plate3_O13_PPP2R3B_AvivaUV,0.099627409,0.031639308
Plate3_O14_TFDP2_Sigma,0.030699612,0.090319088
Plate3_O16_MYO5A_Sigma,-0.260507604,0.390589254
Plate3_O17_RARRES3_AvivaUV,0.061707963,0.018861113
Plate3_O18_HLA-A/B/C_Sigma,-0.184344452,0.194624756
Plate3_O19_CFL2_AvivaUV,0.071163548,0.023747542
Plate3_O2_C4B (complement C4 gamma chain)_GenWay,0.020160009,0.029098382
Plate3_O20_MTA2_Sigma,-0.100086471,0.10307415
Plate3_O21_CAMTA2_AvivaUV,-0.022178866,0.022433826
Plate3_O22_STK17A_Sigma,0.000244406,0.011999053
Plate3_O23_ST6GALNAC2_AvivaUV,0.02580149,0.065645602
Plate3_O24_BMF_Sigma,-0.054042328,0.026784812
Plate3_O3_RGS14_AvivaUV,-0.008310285,0.097427309
Plate3_O4_DSTN_GenWay,-0.249411706,0.294237689
Plate3_O5_NFKBIE_AvivaUV,0.140658273,0.052529484
Plate3_O6_DSTN_GenWay,-0.165851233,0.15579388
Plate3_O7_ANXA2_AvivaUV,0.077046821,0.014096909
Plate3_O8_CBPB2 (13C3)_GenWay,-0.004575506,0.018920665
Plate3_O9_EIF4A3_AvivaUV,0.07627822,0.012988977
Plate3_P1_VHR_BD,-0.168711509,0.165778227
Plate3_P10_SERPINB6_Novus,0.207687642,0.07543112
Plate3_P11_NME1_BD,-0.014981395,0.038087438
Plate3_P12_DLAT_Abnova,-0.083405689,0.037315039
Plate3_P13_TP53_BD,-0.015097082,0.106389293
Plate3_P14_LAD1_Abnova,0.037061063,0.055395986
Plate3_P15_RB1_BD,-0.107715924,0.06039912
Plate3_P16_MAT2A_Novus,0.087147876,0.044030428
Plate3_P17_RBL2_BD,-0.014926639,0.054321254
Plate3_P18_NAGLU_Abnova,-0.013930966,0.048982625
Plate3_P19_ARID4A_BD,-0.104716008,0.037386888
Plate3_P2_ARTN_Genway,-0.063302816,0.027941552
Plate3_P20_CDH3_Novus,-0.003518979,0.032164018
Plate3_P21_Akap12_BD,-0.035828002,0.020264773
Plate3_P22_CYP2C8_Abnova,-0.012264064,0.012261889
Plate3_P23_GSK3B_BD,0.017871207,0.148983107
Plate3_P24_COPB2_Novus,-0.016568724,0.0241501
Plate3_P3_CUL2_BD,-0.105559687,0.026331031
Plate3_P4_MTMR11_Imgenex,0.065465432,0.129618492
Plate3_P5_DLG1_BD,-0.026587202,0.016612909
Plate3_P6_ACADM_Novus,-0.078308814,0.065172384
Plate3_P7_STIM1_BD,-0.069351457,0.042279363
Plate3_P8_ANXA13_Abnova,0.019967055,0.010369629
Plate3_P9_MCC_BD,-0.064437089,0.02632348
Plate4_A10_ALDH1A1_Aviva,0.05361256,0.047486867
Plate4_A11_VDR_ProteinTech,-0.085809502,0.182647028
Plate4_A12_ALOX12_Aviva,0.019699747,0.01690705
Plate4_A13_CEACAM5_ProteinTech,-0.083419977,0.047044626
Plate4_A15_S100P_ProteinTech,-0.033568408,0.071573462
Plate4_A16_ATP5D_Aviva,0.066147684,0.007509864
Plate4_A17_LGALS2_ProteinTech,0.067606447,0.026819828
Plate4_A18_ATP6V1G1_Aviva,0.076464183,0.02948372
Plate4_A19_ARHGDIA_ProteinTech,0.07187794,0.05828833
Plate4_A20_BCL9L_Aviva,0.14744923,0.142782982
Plate4_A21_SCAMP2_ProteinTech,0.10127891,0.044900875
Plate4_A22_BCL9L_Aviva,0.002187065,0.044114084
Plate4_A23_STOML2_ProteinTech,0.083445544,0.119115908
Plate4_A24_CA10_Aviva,0.175005357,0.080123351
Plate4_A3_CLDN4_Novus,-0.015087542,0.06720831
Plate4_A4_A2M_Aviva,0.012085375,0.025016244
Plate4_A5_ERCC1_Novus,-0.023725618,0.042382185
Plate4_A6_A2M_Aviva,0.178654642,0.081585535
Plate4_A7_PSMB2_ProteinTech,-0.097460979,0.038896124
Plate4_A8_AAMP_Aviva,0.007881519,0.03412168
Plate4_A9_TFF1_ProteinTech,0.010685056,0.01455086
Plate4_B1_PIP2_ChrisLoch,0.063584095,0.059263825
Plate4_B10_TLR2_Aviva,0.104232769,0.038440473
Plate4_B11_STMN1 (S15)_SA6_Plate,-0.066454968,0.020455299
Plate4_B12_Tsg101_Aviva,0.166049866,0.058704062
Plate4_B13_WAS_Novus,-0.018645683,0.037975409
Plate4_B14_TSG101_Aviva,-0.018412049,0.047429008
Plate4_B15_FKBP4_Novus,0.083845739,0.146636453
Plate4_B16_TSG101_Aviva,0.119746192,0.082562604
Plate4_B17_FKBP4_Novus,-0.031847718,0.014188558
Plate4_B18_USF1_Aviva,0.110828596,0.0859611
Plate4_B19_GSK3B_Abnova,-0.195155465,0.085373749
Plate4_B2_THBS3_Aviva,0.019904632,0.023542668
Plate4_B20_VWA2_Aviva,0.046498196,0.0363181
Plate4_B21_RPS5_Abnova,-0.271270581,0.130871717
Plate4_B23_GDF11_Abnova,-0.055010014,0.178191437
Plate4_B24_WAS_Aviva,0.109234861,0.078697786
Plate4_B3_UB_ChrisLoch,-0.010265977,0.174707673
Plate4_B4_THBS3_Aviva,0.054200488,0.028444867
Plate4_B6_TLR2_Aviva,0.091762231,0.031445659
Plate4_B7_JAK2 (Y1007)_SA6_Plate,0.071308428,0.017932652
Plate4_B8_TLR2_Aviva,-0.025075408,0.014345374
Plate4_B9_FOXO3 (S253)_SA6_Plate,-0.104513821,0.030721683
Plate4_C1_RPL22L1_Santa,-0.07251621,0.036848793
Plate4_C10_CD40LG_Aviva,-0.006086989,0.010387372
Plate4_C11_SPARC_Abnova,0.048845192,0.042028953
Plate4_C12_CDH23_Aviva,0.001556914,0.070433869
Plate4_C13_PGK1_Santa,0.138663034,0.116560504
Plate4_C14_CHUK_Aviva,0.091982811,0.064375581
Plate4_C15_JOSD2_ChrisLoch,-0.007979606,0.050477989
Plate4_C16_CLCN3_Aviva,0.036725121,0.034420787
Plate4_C17_MAPK_CSignal,-0.071822139,0.136072404
Plate4_C18_CSF3_Aviva,-0.040649004,0.029879654
Plate4_C19_USP3_ChrisLoch,-0.051221484,0.079498325
Plate4_C2_CALB1_Aviva,0.057682178,0.008804511
Plate4_C20_CSF3_Aviva,0.036041011,0.015373769
Plate4_C21_CTNNB1(S33/37/T41)_CSignal,-0.013214249,0.010514128
Plate4_C22_CSF3R_Aviva,-0.08346647,0.034813062
Plate4_C23_KRT19_Dako,0.037383121,0.038799682
Plate4_C24_CSF3R_Aviva,0.114721613,0.060921398
Plate4_C3_IQGAP2_Santa,-0.109712402,0.100239295
Plate4_C4_CALML3_Aviva,-0.011681509,0.043306762
Plate4_C5_MGST1_Santa,-0.122264509,0.037430047
Plate4_C6_CCNI_Aviva,-0.100415442,0.085059907
Plate4_C7_PLBD2_Sigma,0.067902096,0.055306761
Plate4_C8_CD160_Aviva,-0.119417782,0.175083196
Plate4_C9_MUC1_NeoMarkers,0.052999585,0.032533964
Plate4_D1_PTGES3_Abnova,-0.088556597,0.140486856
Plate4_D10_ZIC3_Aviva,0.16146709,0.197839274
Plate4_D11_HIF1A_SA6_Plate,-0.061488729,0.132620283
Plate4_D12_A2M_Aviva,0.197315777,0.064670392
Plate4_D13_CCNE1_SA6_Plate,-0.049815477,0.041641539
Plate4_D14_AAMP_Aviva,0.060139497,0.014882225
Plate4_D15_HOXA5_Abnova,-0.164314297,0.278283823
Plate4_D16_ACADS_Aviva,0.068791949,0.05479406
Plate4_D17_MGST1_Abnova,-0.120512792,0.256127731
Plate4_D18_ACADS_Aviva,0.081465207,0.04533834
Plate4_D19_NOV_R&D,-0.094603079,0.054641485
Plate4_D2_WHSC2_Aviva,0.116513711,0.058135529
Plate4_D20_ALDH1A1_Aviva,0.057633321,0.037075597
Plate4_D21_SERPIND1_R&D,-0.081149703,0.014624824
Plate4_D22_ARFIP2_Aviva,0.139272204,0.046614425
Plate4_D23_GLRX_R&D,0.156743542,0.103984668
Plate4_D24_ATP5D_Aviva,0.257210649,0.12100578
Plate4_D3_KATNB1_SA6_Plate,-0.073519292,0.03983101
Plate4_D4_XRCC4_Aviva,-0.000661349,0.07549388
Plate4_D5_PPP2CA_Epitomics,-0.046802589,0.03840865
Plate4_D6_ZIC3_Aviva,0.02867077,0.01289362
Plate4_D7_PTPRC_Epitomics,0.009914855,0.023311332
Plate4_D8_ZIC3_Aviva,0.060621192,0.031724453
Plate4_D9_PPP2CA_SA6_Plate,-0.090811336,0.033079555
Plate4_E1_CDKN1B_Santa,-0.13473853,0.139228787
Plate4_E10_CUX1_Aviva,0.173418612,0.119361431
Plate4_E11_IGF1_Santa,0.313028875,0.390716041
Plate4_E12_CUX1_Aviva,0.062556593,0.028159098
Plate4_E13_RAPGEF1_Santa,-0.071246928,0.240916512
Plate4_E15_ERBB4_Santa,-0.006587905,0.221224892
Plate4_E16_DCP1B_Aviva,0.112141185,0.042333945
Plate4_E17_HRAS_Santa,-0.02143733,0.034466588
Plate4_E18_DGCR6_Aviva,-0.219964988,0.31963998
Plate4_E19_FGFR2_Santa,0.200411187,0.161583767
Plate4_E20_DGCR6_Aviva,0.21585753,0.076008974
Plate4_E21_KRT18_Santa,0.04788728,0.02393633
Plate4_E22_DNAL4_Aviva,0.09882859,0.034287741
Plate4_E24_DPYSL3_Aviva,0.021210473,0.118637212
Plate4_E4_CUX1_Aviva,0.043361581,0.140724428
Plate4_E5_CCND1_Santa,0.071576042,0.019079052
Plate4_E6_CUX1_Aviva,0.051255572,0.011868
Plate4_E7_MET_Santa,0.11973204,0.089932843
Plate4_E8_CUX1_Aviva,0.187725571,0.07587076
Plate4_E9_CDKN1B_Santa,-0.117543334,0.0241402
Plate4_F10_CALR3_Aviva,0.115499991,0.052807405
Plate4_F11_TFF3_R&D,0.136134693,0.051506599
Plate4_F12_CCNI_Aviva,0.045905769,0.01191101
Plate4_F14_CD2_Aviva,-0.010305809,0.031957094
Plate4_F15_LGALS3BP_R&D,-0.110974399,0.022272246
Plate4_F16_CD40LG_Aviva,-0.000487348,0.021293072
Plate4_F17_PTPRT_R&D,-0.00410694,0.189484413
Plate4_F18_CDH23_Aviva,0.145972496,0.043749129
Plate4_F19_CCL14_R&D,0.062239321,0.182625084
Plate4_F2_BCL2L1_Aviva,0.020438718,0.057143671
Plate4_F20_CLCN3_Aviva,0.130051541,0.174674126
Plate4_F21_PON3_R&D,0.026824601,0.042604794
Plate4_F22_CUX1_Aviva,0.023755541,0.140236309
Plate4_F23_CCL14_R&D,-0.10800394,0.036968831
Plate4_F24_CYP3A43_Aviva,0.020755273,0.023446577
Plate4_F3_IL24_R&D,0.087912401,0.132571739
Plate4_F4_CA10_Aviva,0.199791398,0.089799965
Plate4_F5_LCN1_R&D,-0.084525655,0.022511364
Plate4_F6_CALB1_Aviva,-0.00904389,0.01185729
Plate4_F7_CRHR1_R&D,0.057287379,0.044058386
Plate4_F8_CALML3_Aviva,0.117701416,0.031836779
Plate4_F9_PRDX6_R&D,-0.002535197,0.067037419
Plate4_G1_FAK_Santa,-0.01250137,0.136991409
Plate4_G10_EPHB6_Aviva,-0.000524862,0.011495138
Plate4_G11_EGFR_Santa,0.124167299,0.054257357
Plate4_G12_EPHB6_Aviva,0.171843709,0.106223491
Plate4_G13_RAC1_Santa,-0.026408325,0.49404949
Plate4_G14_FN1_Aviva,-0.072665441,0.088246052
Plate4_G15_SDC1_Santa,-0.021446075,0.038891718
Plate4_G16_FN1_Aviva,-0.011473652,0.082216093
Plate4_G17_ERBB3_Santa,-0.1552522,0.055728032
Plate4_G18_FN1_Aviva,0.015277277,0.062070151
Plate4_G19_SENP1_ChrisLoch,-0.09057853,0.089837234
Plate4_G2_EIF2C2_Aviva,0.054177883,0.036826468
Plate4_G20_FN1_Aviva,-0.024023704,0.019807979
Plate4_G21_EPHA2_Santa,0.008947002,0.02698457
Plate4_G22_FOLR3_Aviva,-0.033409857,0.012607635
Plate4_G23_SHC_Santa,0.340033594,0.327810311
Plate4_G24_FOLR3_Aviva,-0.066472311,0.030904773
Plate4_G3_ATXN3_ChrisLoch,-0.018169734,0.093802523
Plate4_G4_EIF2C2_Aviva,-0.056375032,0.054378319
Plate4_G5_EGFR_Santa,-0.104416623,0.09413863
Plate4_G6_EPCAM_Aviva,0.106597567,0.047259076
Plate4_G7_CDK2_Santa,0.119725696,0.022782371
Plate4_G8_EPCAM_Aviva,-0.001557786,0.003216742
Plate4_G9_CDK4_Santa,0.044779939,0.019906866
Plate4_H1_STK4_R&D,0.099525971,0.089044838
Plate4_H10_FN1_Aviva,-0.0266424,0.030768627
Plate4_H11_HSPA8_R&D,0.117912293,0.072216468
Plate4_H12_FOXA1_Aviva,0.008168206,0.02040488
Plate4_H13_FIGF_R&D,0.068343216,0.025514325
Plate4_H14_FOXO1_Aviva,0.059868061,0.057220558
Plate4_H15_FABP1_R&D,-0.119085784,0.053418324
Plate4_H16_GABARAP_Aviva,0.119010842,0.044112273
Plate4_H17_ENO2_R&D,0.009034733,0.080340977
Plate4_H19_CRHBP_R&D,-0.018996606,0.038140063
Plate4_H2_CYP3A43_Aviva,0.012683362,0.036822467
Plate4_H20_GAS7_Aviva,0.113702236,0.066792653
Plate4_H21_TNFRSF17_R&D,0.031997956,0.034612009
Plate4_H22_Glp1r_Aviva,0.062114314,0.039217279
Plate4_H23_FABP1_R&D,0.126166253,0.048454465
Plate4_H3_PODXL_R&D,0.000796547,0.058506433
Plate4_H4_DPYSL3_Aviva,0.126068584,0.053357605
Plate4_H5_C2_R&D,-0.131952716,0.189516343
Plate4_H6_DSCC1_Aviva,0.042830086,0.032252879
Plate4_H7_CD5L_R&D,-0.011032307,0.049918182
Plate4_H8_FN1_Aviva,0.037311416,0.045659955
Plate4_H9_GRN_R&D,0.035067469,0.059475213
Plate4_I1_SERPINE1_Santa,0.054700784,0.189565088
Plate4_I10_FSHB_Aviva,0.039666756,0.116281013
Plate4_I11_CBL_Santa,0.098896037,0.094979424
Plate4_I12_GABARAP_Aviva,0.004557219,0.01214633
Plate4_I13_CBLC_Santa,0.054797605,0.05953114
Plate4_I15_GRB2_Santa,-0.122402851,0.120684699
Plate4_I16_GAS7_Aviva,0.094359217,0.061007534
Plate4_I18_HOXD13_Aviva,0.065544365,0.071654919
Plate4_I19_CDH1_Abcam,0.129988348,0.061569567
Plate4_I20_HOXD13_Aviva,0.054007952,0.144404821
Plate4_I21_LGALS3_Abcam,0.119624749,0.085141336
